step,action_hash_pre,action_hash_post,action_identical,env_action_hash,obs_hash
79,44366625b49e7dfcf63a2d924547c23a026932a2fa6642868ad7fa6e3522db76,44366625b49e7dfcf63a2d924547c23a026932a2fa6642868ad7fa6e3522db76,1,da77cf38c49fc1649e27a2e16cd5e05c32536b8f3708da3db0a9dc03e6c9b265,6ba30a9a56b287648bda24d64bac8a1869749ee3c681bd3b1ab0962bfb7dfce4
80,9c1bb623fae18e14a79d3c58d4f9a8099fcdd6bbd9463db6161d94633a3b146f,9c1bb623fae18e14a79d3c58d4f9a8099fcdd6bbd9463db6161d94633a3b146f,1,aac9718f59fe1688268b82afce4a1a2e5bea395989398e7a08a5913d5376e372,ff6606bc7ec19e0ea21fce67072436d57ac7096a7149463881e558e5f1c92145
81,b1d073fada0bc51c8c275cb7b132ee138a8fe9115ae025056b6f4cd17cf3572c,b1d073fada0bc51c8c275cb7b132ee138a8fe9115ae025056b6f4cd17cf3572c,1,d9d34b775e29a535843a4ad363c533d5e604c0a3374bb01237392a81805a7612,3b03a7aafeba4916fd6a690e901661a8ce3399a7eead02c47194c9a7fc9e379c
82,fddc5f9a7232ec86fcbb837e55b0305ce625e85816ab8fedcf546500c49cc03c,fddc5f9a7232ec86fcbb837e55b0305ce625e85816ab8fedcf546500c49cc03c,1,368680614debf9606d4519c4e33fd4f9555628ddab67f688082951701a9c2092,2047c5c2e75c7ad57cf277f6b90968e068a94338c55636d8966a969f4fb5eb31
83,fe9ca1cb1fc67f5bbe97a45d73ae4093a9ca7aee05b83cbdefe3eb2c7c2f2f3c,fe9ca1cb1fc67f5bbe97a45d73ae4093a9ca7aee05b83cbdefe3eb2c7c2f2f3c,1,1d3a0cb31c51420ad2a58f23af2a4667f22ac783d31dc9f9824f2b6f3d9fe2bb,2d0e595211f6582739e1eb533433323135c0693a4994575e1279016993c6ce10
84,fe9ca1cb1fc67f5bbe97a45d73ae4093a9ca7aee05b83cbdefe3eb2c7c2f2f3c,fe9ca1cb1fc67f5bbe97a45d73ae4093a9ca7aee05b83cbdefe3eb2c7c2f2f3c,1,1d3a0cb31c51420ad2a58f23af2a4667f22ac783d31dc9f9824f2b6f3d9fe2bb,de01291d96c191dcb9032e2d366d41e214868f89aeb87b410a56ed6d0e736249
85,0217132c6c1b4bcf7e80237a19a5ea707f8b8bd9dc89f4aed0f94c1397fc2f67,0217132c6c1b4bcf7e80237a19a5ea707f8b8bd9dc89f4aed0f94c1397fc2f67,1,dedd0d19522ce2bdc03a695d2d57c55f52e69611ab3009ddbb74e22056fd316b,343fcc1c1b7582cea4e48f54babc4b2c2a3a1e3e021ad76303b6461fe98b3f43
86,df6cb45ad470b14de385e82c0c72114b3d72c0cdb76296d9085712ed5393f1fc,df6cb45ad470b14de385e82c0c72114b3d72c0cdb76296d9085712ed5393f1fc,1,b767771599df355787056a0232d0e94acfce3807db5aa57b8fa350bc4f82f7d5,f46c4de3b89d3615f7660bd9615558490bc9f31c8f3d057ee255e4c9e3cb3bf7
87,2df2d26eefb3231907d6f089d6e57f218cc51ad0a87a674161257491ccf9b082,2df2d26eefb3231907d6f089d6e57f218cc51ad0a87a674161257491ccf9b082,1,0116d5915194e30661108af4f3d703e5c0faa491f8b76b9d62a3394ccfad4417,c1fa465a6f8804b954055f967a600246ebff8295a20dd62274cf201387ab27dd
88,161a5bae3372c5791a934cc3d4cd00cc063b5ef54dd4b7a0fee926bb62a65ed2,161a5bae3372c5791a934cc3d4cd00cc063b5ef54dd4b7a0fee926bb62a65ed2,1,bc55feed40af307290b433c5364c8849f95e54684349c416b39f6053e8a9a47b,04c1859141a4ced8580ead46f70f84a1f5f7d698f702e1016ac4323bf12ce7d4
89,bb5f632612de05fda0a95b55a45c6dc5b0b56348623d01480995eb66e4b3eba3,bb5f632612de05fda0a95b55a45c6dc5b0b56348623d01480995eb66e4b3eba3,1,21595d18e8db13e5dc3a17507385ffd355ba2a03b52e1f8eb591809e656273f0,392335fead222dc3eb3b4dd09768054dc38d5b4392d5d6367018bec32d2444d6
90,14fea083daceea90c600633defe17a6b47d0a5b0660d2766241de2a9ad1d8fd4,14fea083daceea90c600633defe17a6b47d0a5b0660d2766241de2a9ad1d8fd4,1,018413590439cdd0ec089e6851fff12c54fd8e6d4c8ac71b38f6f13f10cd0b38,29609c30f34cfffd64a128657df6edc64ef3ca41ecc05c78cdc22e5f8d908d2f
91,21b254ac7c6df3ae8628980e301cb22b55a12d44492c24158019c884ea6fa29b,21b254ac7c6df3ae8628980e301cb22b55a12d44492c24158019c884ea6fa29b,1,d4bc484808e5696a450d3546f76d8c15afa8d5316116e443ed828f9cdc59d675,bff55b4f03b6f9df0002b33215bce9c51e1998f032b6554250d6a997f147371b
92,a4f385e91044ef444b1d64bb7b4f8d36d01c4997d8da761b537b26fcd8f4e898,a4f385e91044ef444b1d64bb7b4f8d36d01c4997d8da761b537b26fcd8f4e898,1,2fe50d734e186f73ab28c5a9b975b2bf784a9ee2e01f21d157b39e0b91a717bc,1244abbd6b42347ea1c404dbee666b2bc0e6ca50d8169c0e07b253bcfbfe3c9d
93,b1d073fada0bc51c8c275cb7b132ee138a8fe9115ae025056b6f4cd17cf3572c,b1d073fada0bc51c8c275cb7b132ee138a8fe9115ae025056b6f4cd17cf3572c,1,d9d34b775e29a535843a4ad363c533d5e604c0a3374bb01237392a81805a7612,40780c233162ab73b4cff70c10a73e6bc76278fffe3497dcb3be62d3a78dcb79
94,c82a3743b8d8079dfc641f1240facdf23116942ea4659d9201407975c3498845,c82a3743b8d8079dfc641f1240facdf23116942ea4659d9201407975c3498845,1,e17a48153ad1820ce7ae780db9b1431fb7d4e4a0c705aaab79b9d40d9b723f2b,d15d5b94e94b28969f111e31f67549b2afb0604127126c8882565ac8966d8aef
95,c82a3743b8d8079dfc641f1240facdf23116942ea4659d9201407975c3498845,c82a3743b8d8079dfc641f1240facdf23116942ea4659d9201407975c3498845,1,e17a48153ad1820ce7ae780db9b1431fb7d4e4a0c705aaab79b9d40d9b723f2b,e25da87a8e9b8451c018f0940a5c97b02017ee303b40f774f3a77f56ef8feb4c
96,17a09708af42395128707176947e68e21e58fbab357bb732612c2a3f7583b2c4,17a09708af42395128707176947e68e21e58fbab357bb732612c2a3f7583b2c4,1,099e4f3a255848a2fcae05034d43efb54b26713d55dbbaae90c38a4bcc50738c,532c5f8d1c9c590808d0fbe8bf8c431da4c6aa22537bb6f91d2b4038e3e729c3
97,d20356e67525fc2a9e0773b9bd308f078c3e37bf20bc600978db69cd5d9de46b,d20356e67525fc2a9e0773b9bd308f078c3e37bf20bc600978db69cd5d9de46b,1,1283eae3eaac32898aea2d442d4107762eee4e635e9ffb17d21c13a5f9bb7ced,1705eaa4dc27197af63a255435a2073a21ed24f484ad91096e124aa774a7af63
98,72ebf9bfa04eda582043517a6389566c6879c1d1de84ecb2dc48f444df86b23b,72ebf9bfa04eda582043517a6389566c6879c1d1de84ecb2dc48f444df86b23b,1,6dfc1ecded19b69e4158a269f527463c0afb2b0789e2e61035ab46417d321c74,d409c67e32d72ddbcea4e90c422bf0a92fdfc04dcfec8b95866d3158a9dc7a71
99,c51e697bc9915b58e76bd6e05f72c5e0ee9ffb0279b24149af662ff80d5867ad,c51e697bc9915b58e76bd6e05f72c5e0ee9ffb0279b24149af662ff80d5867ad,1,3069e3b0d6401d1fb62cd6602a8f483d6db43e87350b891df808f70c2f49ba0a,84bd643814adb47ca4f479f005e0f72c25e0e30cfa768afe7abe6c7fcfc454c4
100,d422549eb3c881e0c6560c7178992346c1371d9d7db1b00315f10cc2e1f2f23a,d422549eb3c881e0c6560c7178992346c1371d9d7db1b00315f10cc2e1f2f23a,1,571be5d506d5559719ccbc96c679ef0c1fb751757a0deccacf813829c6cc8ca5,e7f26d700e2a35850f568ec9e0ff825e69bf368e3b09e6e2e1ac8333d6c1409b
101,215eefa56ee5ed3a4657bc628aef1135a21229a3d10abdfefc2c2f27e637ac85,215eefa56ee5ed3a4657bc628aef1135a21229a3d10abdfefc2c2f27e637ac85,1,c11d4e81114276c552c6426a9f8866ee184b35a923e9a36904cd3f2ad87a7b9a,80114cc65c45f6824738dbe9dc7f1815c4160317751ceb3c75b75e368cb90eaf
102,e4cdacab44249e09cb9ba26f8923c8b5fc14cfbb29586492c8e6cdd0c1647818,e4cdacab44249e09cb9ba26f8923c8b5fc14cfbb29586492c8e6cdd0c1647818,1,d2f4e09a738e77814749b9c95b1a32c753bde3fb51438697a75b00ce1ac13b77,45de02b77dfdcc056060c524f46d3fbbb32ec840ca294ad837b8d1a254ab8103
103,d7f9a242857b3570213920630e436af83e0eeb51f65ad9c99ebe8dc0af3de3dc,d7f9a242857b3570213920630e436af83e0eeb51f65ad9c99ebe8dc0af3de3dc,1,826ec1096cfd0fe86302b7514aac248fab4dfde828612c5cb7d4124cd6fefef8,c87c6cc461c71be6467fb8120b9378336bfd77476295c3c03ce02b9c9e303c66
104,f0249b625674c33c4104035eb73e53afbf630cead91b72253d3227de0150bd8d,f0249b625674c33c4104035eb73e53afbf630cead91b72253d3227de0150bd8d,1,a9ea05c9312c28cf635999c6b37a6dd850fd9266890268e9ffc72a47e06e4399,1a63dbc996c077e89c8fa05f6f9c292d23cdb07e7b00016636c33db7688fd315
105,e15f1c5a01af5d5bda88152d125d5bd5e87b3b980a5813a6f041ec65dba5ef8d,e15f1c5a01af5d5bda88152d125d5bd5e87b3b980a5813a6f041ec65dba5ef8d,1,2eb87022e4062eadcbc444b76105f3ed275f32987ce705b1c629ab1a7a056820,316987f3ef56b793bf2f3bc72eb65177763d6d6fcf3acb339d414d9941ee1fdc
106,66b839be21177dd2e1cc44f8a4239620e771a9793ccf243c797d04abb7d1f9e1,66b839be21177dd2e1cc44f8a4239620e771a9793ccf243c797d04abb7d1f9e1,1,996b95909b553782fcca56ac58c0a7404d687ede326a6c03ddc448c10f564307,30d4d5ec260a53792d6957e6d643d0cba8dbdaabbc3e3b5f7ef7c8fc5eea152b
107,455f05ba60891d2896695a4e69491c1a49be946262c30329ab897679f4dcade2,455f05ba60891d2896695a4e69491c1a49be946262c30329ab897679f4dcade2,1,bd025626b57f8296ad76b80d8d52c663c436c9c612846a94904542569ebf8920,1524fc2b0159ebee94a8e29b9e78deae1405a06f4d7ff253daeaf0b903742d46
108,03dcefc1dbf6da9c05c5d777b9b50bf7e6ce642eafdeeffbc16f1348901c1c11,03dcefc1dbf6da9c05c5d777b9b50bf7e6ce642eafdeeffbc16f1348901c1c11,1,1f982fbee5f8b21733b421669bb567c2e9fb6e542fc7e13c77ecd42be1c51440,a6d06eab438f4d32fb3ccdc2657281e135f8cca9e5a86d97c9c1378a525151ce
109,aba382993603d117066e1287771e84df36a5953941c9f6e0d1a29887246fe1c1,aba382993603d117066e1287771e84df36a5953941c9f6e0d1a29887246fe1c1,1,63f7a7cca8e267c3d39f5107c3ef0f7e6edcad623e4dcd20e9d5a368697d0642,eda569e6019b5d2f18980bfef042a3a4fc531f3eb56d066e2e77d6952bf488b7
110,d0f1ee5ad10e8ce5e2ae0800be9f0a86a5c60a929107a3bc806a70251092f9fa,d0f1ee5ad10e8ce5e2ae0800be9f0a86a5c60a929107a3bc806a70251092f9fa,1,151f04572bbd044935b1864b0b523aa963067efb4ce438f2b2a2e73fc475ad99,6fac76de5c64b51369ab393bda0d549df0af3aabd66feee2b3ccbd9755f9e06c
111,4364f226e58cba5a21ea2f7a97f1dae86443f2c377938efd99f824e6f0174d6d,4364f226e58cba5a21ea2f7a97f1dae86443f2c377938efd99f824e6f0174d6d,1,56f263040f3e2bc6169eedc1505064484076e383404f9a3ece12d3e7e65f6c8a,bacc0c3ef66632f20251fc56747e13e7325710c0dcc761b72aa8dabe34d921ef
112,4f281bdd39a338e61aab66c537588b82cb03e9eed4a88a469b7a045f89d16136,4f281bdd39a338e61aab66c537588b82cb03e9eed4a88a469b7a045f89d16136,1,b7cd23a9ae17e54b3c607f61d8cf6cc621e7a49d287f534ea9e47a6e2eefe4a2,b02e9f5c5fe4262b348441f2ab1fbc639a9735f782e91c5b0d0121109d1e456c
113,96d782a34c2c7ee9b1411c99fe794b44da39228a25b74aeeab89f7cf65a1aefe,96d782a34c2c7ee9b1411c99fe794b44da39228a25b74aeeab89f7cf65a1aefe,1,a06c5b5192ee8d5ec64df302e6031194c84071540f35767491a58ea8072ae750,27750447acfa20aef56ac31b29b6aa5d2fcc6a12876954d3dfb0cb8ee689d862
114,1b8894152cb052b95e9d64a152fa290d82f18080fd715a4aa99669b6216e1553,1b8894152cb052b95e9d64a152fa290d82f18080fd715a4aa99669b6216e1553,1,bdf0c2328d070e50dfdbb00ad7eec8144f408f91c155e7683840979cc0c691c8,3fb91171f71546da2d50f3ae156ee0c4156c80773a0b267cbb98a9738045f729
115,f92cc4eb5de281ead4f1ad48eb87e797c542fa744f6e7d0e6dba04629ad4b7d1,f92cc4eb5de281ead4f1ad48eb87e797c542fa744f6e7d0e6dba04629ad4b7d1,1,219e8eef28c2381c9d802f93b8489ba5f186bf91289176a71ae34f8b83481e61,576ecebf6cdd1ab8860dd6fa3f6bd8d6b9bf42013ff13ae21476a90c161ef6e4
116,98ce226caefd219fba29248d7fd79a12d2fcdbcf72d338eb44818402283c9721,98ce226caefd219fba29248d7fd79a12d2fcdbcf72d338eb44818402283c9721,1,33a5306442616e7011826d50f6445d6b9ce881d75f814cd5ff3e89c168c2bfd1,d3237174626e4dd9fd631ca9396e6e574a1de3bf4c09fb557c82a7399a6563f2
117,ea0060ed10aebf2d766cb4d26130651d2ef2b7d4c548158429acc2890d9da8ed,ea0060ed10aebf2d766cb4d26130651d2ef2b7d4c548158429acc2890d9da8ed,1,d041ed386a7e4224ff372fd2b129563555b117be174cba2a431f80e455c20305,8eabef0897698d7d5ebb5a64ceed9a7d6587bb8a18181a4fddb5b4d2b572723c
118,392fdfcbf7b75e6ee32dff639a57efab792caaf7227b22252cf0e18bdb22f329,392fdfcbf7b75e6ee32dff639a57efab792caaf7227b22252cf0e18bdb22f329,1,a1c118bafea86d68744a6180b96d68b8341c9a107d634074b904462af40512c4,4b606c3dcfccdff1a9e95037d20e86df41dd8a4af46f01cf3dc46d7ff73415f1
119,2ce75f25d5423560affbea88c19cb6886faaf4b32d20afc25ef0b53877bd9176,2ce75f25d5423560affbea88c19cb6886faaf4b32d20afc25ef0b53877bd9176,1,6fde9c9a4648d05f238189c43f9651b760560540957d7bcacec825e42943e98d,34b966e097bb01a5b3298f0ffe6a4955ca55cf1ec431b600700471e9ab0f95c2
120,52b1430969f1a3fe71c4ab519c2ca044d56a13697799f69a905e5348124466a7,52b1430969f1a3fe71c4ab519c2ca044d56a13697799f69a905e5348124466a7,1,24b694622bfd1ffe45c297275fc05d62b57722a769338671e12192e4cb1f24c5,a6408bd64680a9754b16f9b2b3ec446e70ace562887805e89edcd4e836980f8c
121,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,1,39acb04a929da912992038c5dbc6b40f86778aa57e4cc2692cca3ec4c99f5f7c,afe68925b6413757a7a1ad169a2cdb596c35785435ece881e7605ba78fbf5b81
122,90aa3c746e9eb4add4738b4a92e76203426bba64506f2c8a85c3254f608f9aab,90aa3c746e9eb4add4738b4a92e76203426bba64506f2c8a85c3254f608f9aab,1,22f3439e7472a195447ebeecc280661e3c7c1fead9f17b77d392778f535cadcf,42086f459c60c919977db8fea46952ff06a22854d3eab9ff2409d6a6a53bc7c4
123,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,1,39acb04a929da912992038c5dbc6b40f86778aa57e4cc2692cca3ec4c99f5f7c,05711eff3d5c5158e938bffcedc9419f6babbda1a53529d6fb2aa646aedc2a44
124,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,1,39acb04a929da912992038c5dbc6b40f86778aa57e4cc2692cca3ec4c99f5f7c,36c859830d5b03d50a1cfa7ab4b3aca13b2f811c889190cc55991da74152099c
125,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,44ea4dadccace91d9cf80373d16acdfe2d52d7761f67634441590515de1a7e9e,1,39acb04a929da912992038c5dbc6b40f86778aa57e4cc2692cca3ec4c99f5f7c,c317a4ad9abf537713060153ff36a5180b954de78ade9fd282000366c01b965e
126,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,2239d8956eae04039bc8dca888ec9734d7364c81870f0c3cf1b6895f99e9e8e9
127,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,c4ef592cdb8bf6ebd4cdcec67d583d0bbd361a00549f9bdc061547f21044e8d9
128,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,5c3e38eaa961de495b0f095ef64776d60f168fbeea6b49086124c6b9f843081b
129,66c2ed950efba4d4069e9dfd43819dbc04ea3e3573ffb23109d9bc21e2be21ff,66c2ed950efba4d4069e9dfd43819dbc04ea3e3573ffb23109d9bc21e2be21ff,1,7195c8bddda21f795c49f7708a739a2b117936c0ec579c94880a4b89b61909e0,0bf58b7b2c72ab499a4e5a7bcb6ac7d2bc286e2251f10d536c7a5d388a1460b0
130,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,35560a8a14196cbf1e89f2b8761bf42c029db51d9c731e78a5c4d2e20bf98b67
131,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,c6e2090d31a6946623c929aa4edb20d656cc4d5e7b072eb46ccfd09b44e9b239
132,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,7a15a8ff9ba9190287eff4d4347f435c83c511afd0786a4d3782d089f8ea2515
133,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,7a188f3821120d49d2bfe175a21fb70ae5fa1383f9cd81d9cf885f28eeafbc6a,1,bc6a87e8e9f3e972a13bbd7c8694bdf9fd5f1123768414ed8590238ac5c299aa,54c608ca1bddd964568f39ef2418797bc61f3d1e76cfb16610b7086807e00729
134,88022534f9392ba52b005e9271b5fe0b36e63c8e8e30dac9f889c8bae36a3bed,88022534f9392ba52b005e9271b5fe0b36e63c8e8e30dac9f889c8bae36a3bed,1,735d4ad362cfc6750ab13b65f84afc2f2f1790fe7970c59afb8cf309f72d89d5,e5a360fba24839c4e053da1698b2c2184f6befa2f153bd753f4de5575e1a1f6b
135,fe0ae9740a17aa15a6560c23a5ef202c6690fbf71c174d23b7dd60f57f544363,fe0ae9740a17aa15a6560c23a5ef202c6690fbf71c174d23b7dd60f57f544363,1,daae8a952dea1f8a1d9875588d5d7043613225f4e3b0621751a32dd600020d18,1f7330c918cb1ca3f5ab57aaea10ab7561e240cfc87436e712b4939878258338
136,61f29235107f1f6d344f2a86cfd79bcc7caeca5108c445c04543612f87180e75,61f29235107f1f6d344f2a86cfd79bcc7caeca5108c445c04543612f87180e75,1,eb34f4842f4a226624739e74827e6cd726b9af63c54b21f712f2c7a7e780c129,11837acbac0ad4e45a5f8ca1312bb691603f01e6dd8c26738cd008c615e53430
137,88022534f9392ba52b005e9271b5fe0b36e63c8e8e30dac9f889c8bae36a3bed,88022534f9392ba52b005e9271b5fe0b36e63c8e8e30dac9f889c8bae36a3bed,1,735d4ad362cfc6750ab13b65f84afc2f2f1790fe7970c59afb8cf309f72d89d5,46e147f3162fb0911f174a5452ff8e2e45a1336d4a5ec8cf4e4476f2c9320aeb
138,1ec1753ebcb2e8f09db70f9d1c2aa5dab0688df094ddad78dfa9190d3c53c471,1ec1753ebcb2e8f09db70f9d1c2aa5dab0688df094ddad78dfa9190d3c53c471,1,74d1dd689801c86511cc63cf7fab51f5303f21f1dd8bbee983ba37bffddd10be,da6f149c6f67b6001e107bffd2088cdb00898fbfb229c72553704592ac1d9011
139,4fc058c830b9df1e441a37ac90e61cb7a9b0cbda1ddfbebea342223e3668e7db,4fc058c830b9df1e441a37ac90e61cb7a9b0cbda1ddfbebea342223e3668e7db,1,dc26c7def54cfa085bf6c3c0457f61ea2007b974eb2bc89e204486ef6cecb486,6a8f9a73ceed5a07b2df472d3b09326b5a2f64190c59d1b4d817c75f490f3ce3
140,69d8a610e0bf4ce33056da3b7d7ecd05e2d6373892c0db273f0bba2d1549caca,69d8a610e0bf4ce33056da3b7d7ecd05e2d6373892c0db273f0bba2d1549caca,1,edb0503e6075470a249a7d2fdd4f4596957f38357baba484fe7f7f10a92eb116,e1cd296e4e983ebf81c8511035494d3a866095c03ce0f98476cb7a39dd7063ae
141,7c52fbe35ac1e198527f4faf4feedf4e22ab8b3c163644e2920632b1615df853,7c52fbe35ac1e198527f4faf4feedf4e22ab8b3c163644e2920632b1615df853,1,408786962947817143650bbfbbbcc435f2c26cdd5e4ca035d7095b401e332f5c,c4f91f395fd9270bd819acfcddad103e44db895144690ea599507729d5712370
142,7bc9c2737ce318fdeac77af91e59388502e462e29dbcc7f772e001e2078bfae7,7bc9c2737ce318fdeac77af91e59388502e462e29dbcc7f772e001e2078bfae7,1,30243280cf9426be6e9032848ac9070d8fe969159d28401bd2775bb3fcff240e,9032e796f0f4d08742cb56c4db608c870bce44df28f953891cabcd33ac85c0b9
143,b5fce81dec07c738a45f95cc0af270fbbf1937c2ab3b197e333ec1890f2f27ec,b5fce81dec07c738a45f95cc0af270fbbf1937c2ab3b197e333ec1890f2f27ec,1,4764ad91ed7a6a5b2768a211772cd2edf468a0013ef778cc8b1ce245e1be611d,1ce4ac7fb2afaf9f6651c0f75fc918117450d709ef82199fca297ea13c15a3c1
144,24492f94144ea1993a74889640337b971b4b7586275211cc386b467cb4f12666,24492f94144ea1993a74889640337b971b4b7586275211cc386b467cb4f12666,1,b8e1ce7d80eff40513ac7ac0afa3bf25b0cd6c702a3200d7dcb202561b8cffb0,5414b6f7e557780ea618bcd6a9c122d3b0bdaa75f04175b726d8a16fc88f49fc
145,7da3b3ef6b69df8bfc7254ea32adcfb11074765af468fbebc5b03905292a41c8,7da3b3ef6b69df8bfc7254ea32adcfb11074765af468fbebc5b03905292a41c8,1,96cdafa0f675bc6ecfd047bd3f149ee926ee70d3116d5cbfb18cd8774042b3dc,180dfdfa1304ebf8395fa334f651f1a252b0c46462290939f732e3e1b5f6bda1
146,e671d46a8e8dd9cd5eb4fd75aabd8abfc32f529b5848fda666d588a3fae4c6de,e671d46a8e8dd9cd5eb4fd75aabd8abfc32f529b5848fda666d588a3fae4c6de,1,1783097d0138ebca670608277dd2fcec1e690ab2390909fa836534cd285f1f99,84292a511808d9d6f462ad72fe1112adb8c134e5488c9a44cfc08ab5b7ffdd26
147,5d18197efbb791e90e841c4e15fe8d09e03d3c43accdc9d40921b470c6472b32,5d18197efbb791e90e841c4e15fe8d09e03d3c43accdc9d40921b470c6472b32,1,729e8cddf6bd08b730e85616feb5d35189f49e923ff637e9482b69db321b6b13,5cd6e3b53cba9e88dfad7716eeb0bd5235e52163814cdf350953e61569a50554
148,b35cbb5c499b5ebe4f51150f6e2364b0fd51d8a798bbf96d095cc41db2629b2f,b35cbb5c499b5ebe4f51150f6e2364b0fd51d8a798bbf96d095cc41db2629b2f,1,584b8c8cc7581d292cba4fb817bae6ca7765e660f90e9aa8c1c08338f1b5bc17,abe35d9c9b70d21ea5997a8265e76a49e5370a0928d69e5994352c06037d50c0
149,3fb6b5a1cb1f49c54c2c4afa9e64765a50d15cb107f0dd53297bb4e827f144e7,3fb6b5a1cb1f49c54c2c4afa9e64765a50d15cb107f0dd53297bb4e827f144e7,1,801ebe935d8f444d628984df7d3c81e24ab708f1da6a0da69cd71bc09fc810f9,220085b54108be02d6a86d6ceff1ca55029ec552a67c70097ffd78f0a9c2bef0
150,367e876aac34dfaf469ee72d6ec259615390ccb788440e22ded0d4d05a488854,367e876aac34dfaf469ee72d6ec259615390ccb788440e22ded0d4d05a488854,1,c74ee5ea8734b2b90bd65664bb22a777a09b7856e02fb00a3a994cb4534e7d62,67eb6f67a7a7348ba03502936b0d477fe70432b15ecbdaf33c37b437e69ed237
151,9f074a9928416c75a25cc425af6e4399203444cbfba683ee05a2dbedd8a7ff54,9f074a9928416c75a25cc425af6e4399203444cbfba683ee05a2dbedd8a7ff54,1,348b533d456ef9e553d001a016eae00645e336f2899a5578bae9c0368caf5aa7,9a5420b8044b3b19ae0171f9ba8d8025518ac915ceb7fc95fc455749dc728b8a
152,52b68782811348bcf2d4a92c446445a91275d8cc57792c64b7087edffdb7738e,52b68782811348bcf2d4a92c446445a91275d8cc57792c64b7087edffdb7738e,1,0e543b107d3d7578c8154f1ed3ef7b9c5b18333a33f34a66445a801568ea28e6,a9d486c99b728a50f17fb82744ffbd9b2c1f7cc82736a564d461d1c67895f788
153,c7a6b09e7eb4cbd9048c914f22da8a317f1d89add5e5b8df87edce8cd9e3795a,c7a6b09e7eb4cbd9048c914f22da8a317f1d89add5e5b8df87edce8cd9e3795a,1,baf1daf9aa59c806a38aa8bc8a7b4af14d9af24211583dcffe725d73375fe467,06af35b1c12954f32103151ffee440c98f0ae6475adc182f78da48b67d6d0114
154,9ea6256a65277911b1be1a12030d779453595438ef443168560f05aca6d64f44,9ea6256a65277911b1be1a12030d779453595438ef443168560f05aca6d64f44,1,6f23d99fc2f8dd55e55f4429e5bd0273ac0ebf47ea457eb800d1adde484739e0,f77586d17c6ce6fcb56a7d9c923e09502138fd2ef4bbe4c19d717e8efbcb7797
155,2b718be559a156ac9775e5acbb7a811c706ffec6f792bcbe33dd5f9eeb8eb99e,2b718be559a156ac9775e5acbb7a811c706ffec6f792bcbe33dd5f9eeb8eb99e,1,9da5f7f97e5dd7c366330a2c320bb3f50f958a5b6e7f7c7ea214ac3132647348,ba3610a34aae4b9e190481a9843e54e8fdc89b5888186c7e2287ffde9ce551ef
156,044531f18db2161c407a2a64d1545145dd96e40c29ba3d344886098ad5947abf,044531f18db2161c407a2a64d1545145dd96e40c29ba3d344886098ad5947abf,1,7b9e26cc751921447cd711f4e2b7aa70b0bb0c296a222b46466aa01cb7c7987b,0474930425d8bbc1dd018f3d24cef2bfc92be79c129ae41f9dad98c033503282
