task_idx,state_id,official_init_state_sha256,hash_serialization_spec,libero_asset,source,native_in_rollout
3,7,eee3accde65ecd1fa15c96e3633d2c5cf3127d77ea154b0604dc0f4fa2b85a87,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,8,9c7a8fc3828ba7197b439dc70670b1954869ba1259a65025b4ef39f5d91ed19a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,9,95575affbbcfac912d61e9e65fdad86c0b7ef96f58d436935a7230145bd6c2bb,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,10,0ebcf0a566a6638def8c3800601d2a2c56401268068a5655fb8b1a7b4384e3b1,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,11,61c7c930610cd7540c8ed85e14c5816cb2e088964e63eb70f69569b522a767ff,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,12,4516d899aa3bccc0febd8d44892ba19375bd2ef6fc89c9cde73e3b875cc0908a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,13,e37b6475d18093396ee628ea4eb53184b949938514bca9f941121e8a412acc05,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,14,577fdc1007faffea0db059b41ea8894a1ea266224b626ec0e5fb91b9b217a289,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,15,6c184aa8e8a4bb4535c32c7556035ebe3c8c6120f07a15836fbfc17cef491f3a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,16,bad9234f8bf45aa28f6ac94e0ac0fe589deec504d5ff89e69b0dce199f36a169,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,17,98a3867d266f2dd866a986909e376cfb4ede591ec857daf6fbe28b4effa8f9c8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,18,424a7ca113ecbf5c1ae09046c88c90462ca6269bd467fa7f7d891f8ce7118989,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,19,b46f492b91dbb926a9f1068b34c307ecf4adf9e71d5aabee5c2e7e506077cc4f,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,20,664f57f48711767b1a08b7f70f2f90bf68f2732fd856c9417f4dda9aba720869,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,21,67982773f077bd48a9e754855ed1259c2ba2ed287e5da8008de718fbd8c4dc17,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,22,6399ae97b2031df372961a937b4168ce2db86e011fd1e2a6a266f1f75085b205,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,23,8b518186f5f1c2a93a1666fc58b2d58ab0685e73889445218f7e7932b1f381d1,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,24,d661be9349c87061ccf649f58f094b952c287125c5e72fd462db155a05b1176c,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,25,cc0d0921d43fa052692c00fd418c94a57f05bc4cdfe1ffa56b5ec30c2d86c4fa,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,26,739e1320ebd40e4c0ae2a44bdd6366832258d72e17c83285c901c182381b6879,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,27,2a1cca140cbec757af596385ad2b3a92b3a2e4fe599c61d5092b7c8d8e8a7deb,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,28,8b653970e642dc06ff3eedfa9e7ad0b4cc0ba7789e437b9bcf4251e3caf8e5d4,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,29,6a8345492f3c723b56f9120a3779601890764d17edbe075910c4bccaf7a4baf5,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,30,b8f88f0b4b8fd6667ab5688ce0debeabc024e01d88cb47cf01bb4b32fed41064,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,31,9a6a8a84c737d14876e9695c048402154ea8f5b5583b2f7957ec981b7ef52051,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,32,b2568941eb995f082e1a8c3fbe9c73d8df8886a075404fa773761f910c9a3074,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,33,719d1d3ade5720984e2e0287ff4212c9e6ed705e0451bd66eabfdad35e1580fc,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,34,30ed77168da2c76ed465071facdaf8143ffbbcad8cf8f167409c622b354d4574,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,35,d42ea1d813eec35673945c94faaa90f01a19bf9aadd95eeaa77137def1365c1b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,36,26c70de26fcea3cfd71122e404f247d470a051df26a344af731cac764d6ade20,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,37,622ad2845211541a1b02ed1819b90f2c8fac00d0f4cfa2e696b621430fdc5677,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,38,df6a06fcf90a3aefc1ffeb43b58571f976ccae010818475a67aede0a98ac08ac,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,39,68cb6a71cbb8e46e943a4d9f8cad6bd45ab48ba3371cf8e02da10c10c7d1f3f5,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,40,e3c080ec7b4152f09e62a3d3c4a35964948dc2c3c9703889020b6dac5739eab9,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,41,dd68695583616f8edd1c9f43c9013679d50e7beb7642dbc663c0b51e560f7ec0,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,42,d8a11e522e670b846cab29ce0d00fdab49d45c4903098eeed750b9b8e95728d2,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,43,e99bccfd512d223e59341adb4098a0e45e499c3ea39bcfab34aca5451acece44,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,44,0721816d1ae4ae441da545c499e5d6d018a067e919b60ab4b664bd85fc7d278a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,45,4c8985d38cae576faaa9c2113591a542a0405df5fd80d0ebd760a7eaa263b417,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,46,455cee220a49cb8cf51869986aa47313dc553dc3c055dfa5d3cf302e4a85e8a6,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,47,e6f5bed3fb71ce7818d6dfec21271e95ea4c5c2ba73da64a7055c40b96f5d520,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,48,8c698f125cb89bc583c53123fb483afd046f8aeb6284cb80ec10aa2fd385aaaa,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
3,49,cede6cfbe81f0f2109ea79a5eaa0de2ff6de6d7b4bff4e0507dcaf694882b9ac,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,0,7a1886fc42fbbb049a7902483b6e8e60920ceeee097ed749b0300153a28cd2b2,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,1,f17720144e2b5a675bb5a1f1b368f15079225524af015e5c450870f82117a98b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,2,0f7fe3bf45e8b6a2081489344a6afd2a1749ead2f0dbc0a70d2360645b8dbed0,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,3,39c6c9ef1722d85209b4781a1e2f6561bc9d63353c27450d857464f5178aefaa,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,4,1f774746980862a2ca6f5df5c38dffc597ed98b0153fd46096083d209ad31b49,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,5,30f42aae82374f45d169589845cb9f4aa87cd159afa4444399cb07f391996f38,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,6,f480ecf000ad0da5894e84ef2cd9465a1b8ce4fc6b44ddd9afcf48a38e9c692e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,7,f7b4ef8cabacf43e0ec66e6701ab9c7d2713f30f13570ece72fc10d8b7eb0e7c,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,8,069242e23299ed483ff34f652264313682aefa4bf2a2ed1949d5003d4f915ba7,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,9,72dcb67e54c1b2e5450d196645a4123189e1abecdcc71c3b5f2822d0f0967897,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,10,ec4735396f8767e760c062c385bd9ee9b4895a0239da08a55099390a0e87981b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,11,765677aed300fb84789081e1c026edcd01c70d0f0ffb385493cb502cf625903c,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,12,558ea89e32687da0beb9fa929973707cacbb6650e1a10f32045fb3b9a7005aa7,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,13,78179bfe06d8100e85f31991255391a9c84f74c9d05ca70d251400f1464df7c8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,14,1f60535d514a7ce331c701da35e7865700d63f16a78bf3a44194c771f91250bb,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,15,68c75e0dfc918cf17ba581aa79e287d65b65f8f64e2091e6c8a014e55072fd92,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,16,87d0879db108fd5e4babb69cbb911f1c091879ead2d1fc0713fb34eac7036fd8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,17,652d24485c7b3e633e9feef94e2c08839cc6f262d289f299fcba133e0c45b84d,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,18,19ec8cfdba12207bba1bd0baa5e532c0b35ac4d17fbc70f525cba853018b738e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,19,c31244327640032d02f735bceee9fca9fd64f1b779b3ce46cc5e2f9411635ed1,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,20,b895bdcf8c6b01ac3cdcf55613e6b23f7ced6ff1606c07417037e32c0a880653,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,21,2fb8f8ff4817c90c766bf8413b17a1ab3df7ef8f066ff571ddbe51bced890984,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,22,a0ff41d06e40c1973dcd9d08eb6914c6c2a829531ec1e74e804b55f73c03272b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,23,d77468d04ed0c290e1d1902efc3ef06d146f4b349f6116ce75c6dbb78e79c5fc,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,24,4868e8c3b2b2a9b71156ef04bc9bc5234f78e58771f4e3837b3f65ff63354845,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,25,bf656a19553818e4144048c4e1f24728d57debd11a1b7008e269e824ad6ea916,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,26,2004923f77c66b92d404bdebebd8594ca457f60837d06595a111b56e3f8a8bc6,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,27,9c64281b5cd3f807f93187d03a963ed814d2d1b97efb7db616d2e0bbbcfc2a6a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,28,ef1ebcfa358a46d8996f459eb00198c40c401ee725c7154e09154052cae3d363,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,29,046bf8e1f7362f9a5e4bc29e98a0e573af82834b5f4e6eeab418e872a0fc109d,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,30,df79ddf78085eb1d3335ea6ee8606d1eb05ade012ac230a8ebc86802289aca72,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,31,310eb42dc743e1bc10bed4b3a9b6e48da2de0ad0ec28daa9e685bc48d8bb3611,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,32,0f8e67cf2f660a74a9ece2b51b6515cee4a123070955cda0debc837e465194df,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,33,7b17707ef8e5dc1624cd7347c3f702d344a466509e9bd2d99ba37ec153fc298a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,34,cebf3878f9f1627579938fb70ef635665a62bee0cd1b5d15cf03fba637fe0847,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,35,a767d3d5a3e224187f39a3072cc3be75248b65197a6651b0e56bd0567550d15b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,36,dd88c3203f7a9ce57123cbc75cd56d007c62f172d86f7d4dbf8c66ee354e6558,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,37,282f533aa50780b51b1900f1afaf42bee05e0bccee4c53e2d6816254d78a37a9,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,38,1a5208fabc464c305ab4a7ef43224e34757683ffc29fe7048ac42f7c15c67b8e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,39,ee7384204783f39bbb5c7589b933f8c98c1a8824e3504df7cea769864253ec98,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,40,7845e6252d334168b72cdf08597f8783745291f8d796c1f1b39ebabe42f6e942,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,41,04384b568001adee721c5b0d1d5ee216a72c040dd6e424d287233a1bcfc80cd8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,42,72a775d2439f4d61ac8b919cda23586824ccc0f62853b9fef7814acc8a0163a8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,43,f41dcc501aac5946fd8105988ed934b59c62c7b7190504302ccc6c3fcebb19e6,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,44,85607562030baf54341bd45ddcd05c7cd8f62a3bb41c3eae00482bd611cb514c,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,45,66bb9c34e798fe536d1040cf00583ac835a72b493d94830c171348da2b3505de,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,46,14ddf58952f71eb95d93bd6bb309d78c4d00bf54e629c04d89bf3103534565d4,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,47,d2bf269caf7355c8ef2235e2e86949acaddcd0052cc7039b7401aef922e7e453,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,48,c8103d308db586beca228e75527649eb5757011b685628bc90d2afb5954fb6d3,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
4,49,28bb7a1b441f8db1d3baaa58107664414ea8bb58f23f6d06a8348905fae6c86f,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,0,a2cbfe2db7972789f2ac50c93cae46a0741f6d6544d45e86f04e1231f798f0c6,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,1,8de2e8d4550eed6099bfc7f852d18df79a1b05b6066dbfc40c48e34852ab62ab,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,2,ef3911ab53395b3116db355dbe2544bf3b440892f12b4fcb03940ea24c5130bf,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,3,bc92106de477cad1d3f0c0d997a373eb6e0e8fc99e4d8fad2923b7a11ebdcf70,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,4,d91a9cbacbf2f0fbab2481cc989493a552c65845395a9552709b9abc084e81ae,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,5,04c43dec92cd63f4c9a77b7ac34d5a690fddbdbd54ebc05f1bad73eaf89797c7,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,6,1a9bf82b099ec1b42d1d7f3ddf7cd03bcce3594ce647172a71167076f7436036,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,7,ef479b4f61fad7871b06c910dc678362c9b3855ebac2707121685f499c9b4428,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,8,f30ad49535e27702b167e7d55ad1fc6a1daaddfd847d8fae4b45807728008e27,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,9,d250d2e8ca693cc232d6f2375fea4b1ee617c170f5e5bceae957d45f44e3cb0e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,10,4c77ccbbbd4f79356bb8d4f88aed996f09463f53508b1917c3fed0a6d4e80e31,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,11,9c6a6e9c33122bb5442270dd4f91d798183c5b6951299a9848b09fca06ce4a00,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,12,5b169fca41e762c81248f4fb032b825893136fa0796c5989650846db7153df13,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,13,086706aef2f8f193a485a9e79f9c1943a7481c084e5165709916d7fe378e16f8,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,14,a75019d3eff9098874b161f35f02f22554965a4fbcf647c2aedce8690ff20cfe,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,15,5b88b77c841c496a4512d6ab6b2b4537ad796b7569669de8ca9efa352cfc1647,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,16,80edfe41b30c7229091f4d5c0ea70ac3e31665829815b33fa19310f99468bf7e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,17,ac46837b8d5649b8f0e102944a701ab062969152236d9e2c6b7016b381066010,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,18,28a2ffc7df328a0fa7bade4045d29b0327f9df4468f4b40940e96011a65a87b9,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,19,223b4aa94133b07e2c565069050138b48e5653bf5083ca50972534d5945afb80,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,20,07578cb614987ae91ec474b65f5d2498ea4aa4e00ce29651e98edffe1062da0b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,21,1ebf1db9c21de81683ca8e4636b18bb229b8767d172e91c5617ea5b09d090d2a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,22,baf6dbc10bc876ef7e14a95431ca39a1812cf92f9d597366ab647b0ed9fc053a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,23,0e05320d2d775656a37e8f5bd18a9389f5149da2be08a607354b124c1fd34781,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,24,64944b5ad70e25250f3444ded0b97e5a15dca00e787cc2f6f110ec008a58d5c3,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,25,a68bacc5355d9766d9e45ec42d8bdd81c9b546fce2728207bbc751c18b5f84ee,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,26,cfd80e53e7fdb53055fac5549ff86e7821eab6a7761aedd0787ee0c1faf7af5e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,27,d7b541932a4e74827a36199ac99aa23fb874afb9c1859afc87e754369126d995,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,28,377e7c4d272fd341acecfe743a1ec7677b578bc819c6632b77144758862eb190,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,29,d09794022588a44c3cc9b92ec5d212927c1963c8d87af6bee524a89c27c37e2b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,30,2950476139ad17d7e8b63a0dfe634bc2ef0cc68f22a7a12eb62e2cc8107abdd2,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,31,cd763621dadc8db589a37679da1b91d2b535b351e5b14fba491c4e4c461c5547,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,32,cf083e06ad82c4c46e7d8e43d7bd7312e78e0b9e7c06b086b49362e1f8c5b77b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,33,d0b736a4eef01b6b1e8194a0b43d247e00011fe47375d721035c6884b2cc61f9,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,34,ec67f0e3e99288f68450ccaecccfb5813b0f65dfee635ccb184855e163b9e68d,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,35,2cb62b7c04512d40ffe713aa2468552900149ace1dfa5beea296dfbccad9223b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,36,5618b1def9046fe39f896058bfc15bd632359d2eab55e8ff5cd53decba2ab756,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,37,5b7a42d964102dbbfb5397991a93ce2e6b5e8e357a727d36667b28aefa7727fe,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,38,4bdc3920d58f4447216f67fa8c8ab8b2a8170501f891bc0290f8c89968b83e20,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,39,79b3dbcc42b7cc66b05ba72b4e6b9c1207314f8ce3b452df0141e9c06c33d5ee,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,40,ff72355cdb1ee4e10506b93b0c5c0f121c63f5caa598d3de4fcdc09a1e846635,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,41,a389d4ee2c7f0f6acdf0aa05f18f43eeaf1f4429ff26b1adde12b22142086d09,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,42,b98b53f70676165503aadc1684ab8848d96b6ec7d199a0ec8930e96a580e754d,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,43,32561f1eae26c9879656ea0958ec027bc54dccea6f7928c35b402e8f372748a2,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,44,45da68781df01c9dda58171b9590ab4ed82a994ab8a3958a3db90c0329f23097,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,45,a7640233c1c265e202410304838f90c4efc3f495d79dfa1402a55d931d56d53b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,46,44ac925378e0a379b679187107d4e9c1e44c44ba7182bf5497d3425fa04c13b1,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,47,5518aff990de67a420a098fe83ab52412275c92a5fb8fed00d24f099f54daa0a,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,48,7d9b329c5cd91564a17bc6b776ed5b6bb0c8dff60f0a0ce246720d1775058895,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
5,49,1a70a9126245096cf014ee8c994bc5631e41efc209f0db4e178fd0e3c4040a59,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,0,b6e57edc54a8d29b545f191ac88a57f288e100dd477f3b64ce949994d1290a18,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,1,781dfc8fb9eb18d1fe9e0be3cfcf29eb4639f161daf9057b110387da0ec0677c,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,2,04fb1a182302c7072ebe8882c615339d8f512f45a622b22b8d70076131eb5bed,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,3,6bff48fe9ca3a34745ddb9d6cf50d1edca89f8a6295a4221b0f58e15bd4432e0,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,4,43e0988afd6f7e887b1731fe63705cbbde20d377045ed661fe032a032bb4d939,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,5,535397ec50f428dafdc029834db6f7916ea73f7ba71d0089a941d48c31516000,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,6,9e9b7218d97f84d7ecaa201627cd41ae3f5cf161afc05574138fc162d9a7dc0e,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,7,31d731a41cbc86962638302a9402c9a3f44bc36ca0851d04daf81cd75dfada34,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,8,e46409b77c1fcec6f120156c05c521ffd3dd473a1f8506f1c8a1ebdf1e40315b,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,9,2f305eac1845942c10f67353a30b704ca51a5958421f9128690c706fe6f1d897,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,10,5b4a3886bcd38e5d1141ad0fafe0b6300a5d7046477c61d49383386ac14591f9,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,11,4f7498d84f97b3fdf25d157b08dfebd93385e090775b63dc347a70a966f76a09,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,12,6c3996f11719ddc4230d5f8c6403464facd92c7c9d7d546ce5995bbb823bc444,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,13,91d7933e2c574874bb34e3ec9bde5b840f7804ede16d195fe76261b749302179,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
6,14,68328825fa92a0391b86bb9c3c0fc9e3bb06d9e1f7e9eb3722ed253744143ea1,qpos.tobytes()+qvel.tobytes(),libero_object,reconstructed_from_official_init_state,false
