episode_key,suite,task_id,state_id,teacher_label_valid,teacher_anchor_step,teacher_window_start,teacher_window_end,teacher_confidence,teacher_invalid_reason,exclusion_category,label_present_in_index,teacher_schema_valid,record_schema_valid_for_abstention,positive_anchor_present,usable_for_timing_training
libero_10/task_08/state_030/clean/attempt_01,libero_10,8,30,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_031/clean/attempt_01,libero_10,8,31,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_032/clean/attempt_01,libero_10,8,32,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_033/clean/attempt_01,libero_10,8,33,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_034/clean/attempt_01,libero_10,8,34,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_035/clean/attempt_01,libero_10,8,35,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_036/clean/attempt_01,libero_10,8,36,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_037/clean/attempt_01,libero_10,8,37,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_038/clean/attempt_01,libero_10,8,38,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_039/clean/attempt_01,libero_10,8,39,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_040/clean/attempt_01,libero_10,8,40,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_041/clean/attempt_01,libero_10,8,41,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_042/clean/attempt_01,libero_10,8,42,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_043/clean/attempt_01,libero_10,8,43,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_044/clean/attempt_01,libero_10,8,44,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_045/clean/attempt_01,libero_10,8,45,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_046/clean/attempt_01,libero_10,8,46,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_047/clean/attempt_01,libero_10,8,47,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_048/clean/attempt_01,libero_10,8,48,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_08/state_049/clean/attempt_01,libero_10,8,49,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_000/clean/attempt_01,libero_10,9,0,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_001/clean/attempt_01,libero_10,9,1,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_002/clean/attempt_01,libero_10,9,2,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_003/clean/attempt_01,libero_10,9,3,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_004/clean/attempt_01,libero_10,9,4,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_005/clean/attempt_01,libero_10,9,5,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_006/clean/attempt_01,libero_10,9,6,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_007/clean/attempt_01,libero_10,9,7,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_008/clean/attempt_01,libero_10,9,8,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_009/clean/attempt_01,libero_10,9,9,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_010/clean/attempt_01,libero_10,9,10,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_011/clean/attempt_01,libero_10,9,11,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_012/clean/attempt_01,libero_10,9,12,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_013/clean/attempt_01,libero_10,9,13,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_014/clean/attempt_01,libero_10,9,14,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_015/clean/attempt_01,libero_10,9,15,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_016/clean/attempt_01,libero_10,9,16,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_017/clean/attempt_01,libero_10,9,17,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_018/clean/attempt_01,libero_10,9,18,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_019/clean/attempt_01,libero_10,9,19,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_020/clean/attempt_01,libero_10,9,20,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_021/clean/attempt_01,libero_10,9,21,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_022/clean/attempt_01,libero_10,9,22,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_023/clean/attempt_01,libero_10,9,23,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_024/clean/attempt_01,libero_10,9,24,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_025/clean/attempt_01,libero_10,9,25,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_026/clean/attempt_01,libero_10,9,26,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_027/clean/attempt_01,libero_10,9,27,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_028/clean/attempt_01,libero_10,9,28,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_029/clean/attempt_01,libero_10,9,29,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_030/clean/attempt_01,libero_10,9,30,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_031/clean/attempt_01,libero_10,9,31,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_032/clean/attempt_01,libero_10,9,32,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_033/clean/attempt_01,libero_10,9,33,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_034/clean/attempt_01,libero_10,9,34,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_035/clean/attempt_01,libero_10,9,35,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_036/clean/attempt_01,libero_10,9,36,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_037/clean/attempt_01,libero_10,9,37,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_038/clean/attempt_01,libero_10,9,38,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_039/clean/attempt_01,libero_10,9,39,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_040/clean/attempt_01,libero_10,9,40,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_041/clean/attempt_01,libero_10,9,41,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_042/clean/attempt_01,libero_10,9,42,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_043/clean/attempt_01,libero_10,9,43,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_044/clean/attempt_01,libero_10,9,44,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_045/clean/attempt_01,libero_10,9,45,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_046/clean/attempt_01,libero_10,9,46,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_047/clean/attempt_01,libero_10,9,47,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_048/clean/attempt_01,libero_10,9,48,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_10/task_09/state_049/clean/attempt_01,libero_10,9,49,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_000/clean/attempt_01,libero_goal,0,0,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_001/clean/attempt_01,libero_goal,0,1,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_002/clean/attempt_01,libero_goal,0,2,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_003/clean/attempt_01,libero_goal,0,3,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_004/clean/attempt_01,libero_goal,0,4,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_005/clean/attempt_01,libero_goal,0,5,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_006/clean/attempt_01,libero_goal,0,6,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_007/clean/attempt_01,libero_goal,0,7,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_008/clean/attempt_01,libero_goal,0,8,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_009/clean/attempt_01,libero_goal,0,9,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_010/clean/attempt_01,libero_goal,0,10,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_011/clean/attempt_01,libero_goal,0,11,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_012/clean/attempt_01,libero_goal,0,12,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_013/clean/attempt_01,libero_goal,0,13,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_014/clean/attempt_01,libero_goal,0,14,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_015/clean/attempt_01,libero_goal,0,15,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_016/clean/attempt_01,libero_goal,0,16,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_017/clean/attempt_01,libero_goal,0,17,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_018/clean/attempt_01,libero_goal,0,18,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_019/clean/attempt_01,libero_goal,0,19,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_020/clean/attempt_01,libero_goal,0,20,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_021/clean/attempt_01,libero_goal,0,21,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_022/clean/attempt_01,libero_goal,0,22,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_023/clean/attempt_01,libero_goal,0,23,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_024/clean/attempt_01,libero_goal,0,24,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_025/clean/attempt_01,libero_goal,0,25,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_026/clean/attempt_01,libero_goal,0,26,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_027/clean/attempt_01,libero_goal,0,27,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_028/clean/attempt_01,libero_goal,0,28,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_029/clean/attempt_01,libero_goal,0,29,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_030/clean/attempt_01,libero_goal,0,30,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_031/clean/attempt_01,libero_goal,0,31,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_032/clean/attempt_01,libero_goal,0,32,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_033/clean/attempt_01,libero_goal,0,33,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_034/clean/attempt_01,libero_goal,0,34,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_035/clean/attempt_01,libero_goal,0,35,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_036/clean/attempt_01,libero_goal,0,36,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_037/clean/attempt_01,libero_goal,0,37,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_038/clean/attempt_01,libero_goal,0,38,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_039/clean/attempt_01,libero_goal,0,39,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_040/clean/attempt_01,libero_goal,0,40,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_041/clean/attempt_01,libero_goal,0,41,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_042/clean/attempt_01,libero_goal,0,42,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_043/clean/attempt_01,libero_goal,0,43,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_044/clean/attempt_01,libero_goal,0,44,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_045/clean/attempt_01,libero_goal,0,45,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_046/clean/attempt_01,libero_goal,0,46,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_047/clean/attempt_01,libero_goal,0,47,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_048/clean/attempt_01,libero_goal,0,48,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_00/state_049/clean/attempt_01,libero_goal,0,49,False,-1,,,0.0,teacher_ineligible,SUPPLEMENTARY_EVENT,True,True,True,False,False
libero_goal/task_01/state_000/clean/attempt_01,libero_goal,1,0,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_001/clean/attempt_01,libero_goal,1,1,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_002/clean/attempt_01,libero_goal,1,2,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_003/clean/attempt_01,libero_goal,1,3,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_004/clean/attempt_01,libero_goal,1,4,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_005/clean/attempt_01,libero_goal,1,5,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_006/clean/attempt_01,libero_goal,1,6,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_007/clean/attempt_01,libero_goal,1,7,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_008/clean/attempt_01,libero_goal,1,8,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_009/clean/attempt_01,libero_goal,1,9,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_010/clean/attempt_01,libero_goal,1,10,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_011/clean/attempt_01,libero_goal,1,11,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_012/clean/attempt_01,libero_goal,1,12,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_013/clean/attempt_01,libero_goal,1,13,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_014/clean/attempt_01,libero_goal,1,14,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_015/clean/attempt_01,libero_goal,1,15,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_016/clean/attempt_01,libero_goal,1,16,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_017/clean/attempt_01,libero_goal,1,17,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_018/clean/attempt_01,libero_goal,1,18,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_019/clean/attempt_01,libero_goal,1,19,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_020/clean/attempt_01,libero_goal,1,20,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_021/clean/attempt_01,libero_goal,1,21,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_022/clean/attempt_01,libero_goal,1,22,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_023/clean/attempt_01,libero_goal,1,23,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_024/clean/attempt_01,libero_goal,1,24,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_025/clean/attempt_01,libero_goal,1,25,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_026/clean/attempt_01,libero_goal,1,26,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_027/clean/attempt_01,libero_goal,1,27,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_028/clean/attempt_01,libero_goal,1,28,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_029/clean/attempt_01,libero_goal,1,29,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_030/clean/attempt_01,libero_goal,1,30,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_031/clean/attempt_01,libero_goal,1,31,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_032/clean/attempt_01,libero_goal,1,32,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_033/clean/attempt_01,libero_goal,1,33,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_034/clean/attempt_01,libero_goal,1,34,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_035/clean/attempt_01,libero_goal,1,35,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_036/clean/attempt_01,libero_goal,1,36,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_037/clean/attempt_01,libero_goal,1,37,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_038/clean/attempt_01,libero_goal,1,38,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_039/clean/attempt_01,libero_goal,1,39,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_040/clean/attempt_01,libero_goal,1,40,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_041/clean/attempt_01,libero_goal,1,41,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_042/clean/attempt_01,libero_goal,1,42,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_01/state_043/clean/attempt_01,libero_goal,1,43,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_044/clean/attempt_01,libero_goal,1,44,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_045/clean/attempt_01,libero_goal,1,45,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_046/clean/attempt_01,libero_goal,1,46,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_047/clean/attempt_01,libero_goal,1,47,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_048/clean/attempt_01,libero_goal,1,48,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_01/state_049/clean/attempt_01,libero_goal,1,49,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_000/clean/attempt_01,libero_goal,2,0,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_001/clean/attempt_01,libero_goal,2,1,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_02/state_002/clean/attempt_01,libero_goal,2,2,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_003/clean/attempt_01,libero_goal,2,3,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_004/clean/attempt_01,libero_goal,2,4,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_005/clean/attempt_01,libero_goal,2,5,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_02/state_006/clean/attempt_01,libero_goal,2,6,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_007/clean/attempt_01,libero_goal,2,7,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_008/clean/attempt_01,libero_goal,2,8,True,0,,,0.5,,CLEAN_FAILURE_SAFETY,True,True,False,True,True
libero_goal/task_02/state_009/clean/attempt_01,libero_goal,2,9,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_010/clean/attempt_01,libero_goal,2,10,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
libero_goal/task_02/state_011/clean/attempt_01,libero_goal,2,11,True,0,,,0.5,,PRIMARY_ELIGIBLE,True,True,False,True,True
