path,relative_path,type,size,mtime,sha256,git_tracked,git_status,scientific_relevance,used_by_experiment,contains_secret_risk,preservation_status,notes
/mnt/sdc/dty_user/table1_sota_execution_v1/formal_pass/TMA_STUDENT_FORMAL_PASS.json,/mnt/sdc/dty_user/table1_sota_execution_v1/formal_pass/TMA_STUDENT_FORMAL_PASS.json,json,795,1782982253.7749798,5b662916baf980f4a839f522c46588b6900e7386c763ec51d72e90a7d9dac405,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/auto_chain.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/auto_chain.log,log,143,1782976774.5339978,942b83756f2c574244e0ce6d7ccf317a87dc2d94467e04ad58df1c786c5a0699,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/auto_chain_driver.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/auto_chain_driver.log,log,250,1782976774.5339978,e42b92ddbfb48075e0fe0d58676fd7fa658a63f8f8d22369db15f1d9c2a6f7c1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_shuffled_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_shuffled_gpu6.log,log,508,1782972567.9389458,53953f0c7bfc348ec13b5d20d7bdb4dc81ea854d069e37feda190927bee49dfb,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_shuffled_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_shuffled_gpu7.log,log,622,1782972777.158137,ca0f1c748d5b7a734a79d1597bc6b5a1ad06bd51320f705ab721012a28cd44d1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_gpu0.log,log,468,1782971580.759833,ac064d23dada832b5896fb7802925d2ab7aa4d946822b420be4b775f23fae3f1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_gpu1.log,log,568,1782971681.013362,367ab90445fb3b13826681f39a22c8e1414af0747aab39651484e38383caa1ef,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu2.log,log,564,1782971676.4572916,f432aac1ec3420c41cd88a32f3232e46cedd21dd1e5e40c13cba2fdb3f44e8f9,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu3.log,log,680,1782971525.8229983,2d794097ff60115883371b6e8ea4a61188b258c9efebca5a09767df4a98cad8b,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu3_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_tma_random_time_gpu3_retry.log,log,627,1782973375.7912595,c826b5344d1b9ab59abb11b516d31d75b2d2733844c1c86ca8b6464a46262d30,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_uma_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_uma_gpu4.log,log,467,1782971408.77722,4d1be34ce2ccf8a2f987030c5d3ae4d5dfa92e1f175e663741ec151f25efdad0,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_uma_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/canary_uma_gpu5.log,log,572,1782971511.0627742,86599aea47ff7dd82fe90a77ae57e0aa1980c5b608b12b5980dcb6d2bf1bbb41,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/cross_suite_eval.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/cross_suite_eval.log,log,4223,1782898727.8359687,22b2226c54f1cfbe9f1f2ebf92ef6a00185e7d5544db61afbf2c9e5b0f6f3d21,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/final_chain.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/final_chain.log,log,73,1782976904.3439138,63ba8f3074ebf08ef6f46018223600d6307826e2a8311da3a609cc3ed00ff45c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/final_chain_driver.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/final_chain_driver.log,log,73,1782976904.3439138,63ba8f3074ebf08ef6f46018223600d6307826e2a8311da3a609cc3ed00ff45c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_chain.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_chain.log,log,164,1782974259.0087104,67ee62def2a14ab38e557a3bd5750bfa6fcaae6468efdf03356ba5b60b141248,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_chain_driver.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_chain_driver.log,log,256,1782974259.0087104,bf71dcba9c90dbf65f02596eec8fadfd7109b768b99bfd47eedc28e3ec07e65c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu0.log,log,2598,1782982622.0846062,a82c42ec29ce3b84c97269d568320b6e0daea4af9599b94642c5dee382271add,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu1.log,log,2598,1782982615.3605042,0c633eb81d85fb06e372e66051c310f4bbdd902ca3f0332c9afeac2feb4cb4fd,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu2.log,log,2476,1782982594.5721886,de1a3529ff817d38785c8eea40aa8dab363bc01a8cbca47e55ceee13a2e3489a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu3.log,log,764,1782985230.6001997,a069eb5cd730955e7aac11172c9372b853c1ba3a82259e213b7709551b6ed271,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu4.log,log,769,1782984930.743663,dfddc9dbddc85873989a60331f0f56458796cb68b6be214c6ddd10b8ae478cc1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu5.log,log,2476,1782982606.2963667,eb3b1d92b5967b84f5241ef62f4b1b5482356672f4e289eb07008b18e590fb81,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu6.log,log,648,1782984995.9766514,e8139dee9cfe597d33011dbdb09af17453be491ed85b3c31864cc42f34acec4c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_shuffled_gpu7.log,log,2476,1782982618.0925455,d640b741137a9b2ccaac589c5eeae64a269d9c2c9d104da29b344620e4b501d6,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu0.log,log,2808,1782979671.9605849,e7d10cbfca9e97111ff49f10b90ed649c341d42a4ded9ae80342e73b6dbfed90,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu1.log,log,2808,1782979508.558163,7b42adef4418853d4dd71531c9a44387f925284461e9192caa989eeb0d7b73ae,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu2.log,log,2676,1782979577.6351867,4b6a456f5affbc6677108989217da28f3a1520c1acdec33a3bfd866f0bbf0346,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu3.log,log,2676,1782980322.606144,d10403eab363256d0140ca39d3d182251219f01fea916127e0be6b12b1da860d,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu4.log,log,2676,1782980243.3089788,9e6d29dc47b4426dbb953af8a15555509c1cb48cfe6cbabdcde7ceb4c23d98e1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu5.log,log,2676,1782979493.5659409,4d3837c8851bf03da4c3f463dadcaf13b62cacf09c67aef7d6ba2d64407851be,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu6.log,log,477,1782974228.176241,835a6df52269424a6e176c604cd712f90a2b8c75bf5f136d1d75015808cdc6ad,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu6_r2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu6_r2.log,log,2658,1782981298.1685421,cdfbd53d09d6eb6c8101401673fcaee728f408916de7c3f337b77f46fa375c97,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_random_gpu7.log,log,2676,1782979360.1959655,68ee53041348086fb014748f609c8e6435bdbe9701985c7dad3a26244d92cb48,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu0.log,log,2301,1782979097.1200738,29aa631f56db7f31d5729b6af5ddd80b43f5ae7e6527c3359c18a2ab3f92bab6,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu1.log,log,2302,1782979025.4430149,5c33ea39c83815be0f0d49387dc1d693f034ad8c6f7703e47b63030f03fba6fe,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu2.log,log,2195,1782979040.135232,a26352706100e879201a01d57956eea0241920f6a725cc0686d057264133f56e,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu3.log,log,2195,1782979958.0568001,078e0e004fa380cea16d5c8b47f2f4f823165ca364ababe942221f431d5f9bc6,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu4.log,log,2195,1782979638.852094,fb0eea5ed02d940266bd9a84f2e18b1b71d3c775b85ee181632bebb0e28da7a0,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu5.log,log,2194,1782978964.4301143,3fa73f6412d30ac26528e8788c6ba48cff0708a18ac8a751f1d9e28a45c18b23,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu6.log,log,2196,1782980498.504733,afa665defa209d26c3cdefecb7f79c8c3bd4192c7f099b1e9e9690ded4eea731,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_tma_student_gpu7.log,log,2194,1782978845.040354,22226ab33ef8b748a2b7eb330bf256e0be51870574ff580367472b00410eaf28,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu0.log,log,2388,1782982621.9966047,9480db1f8b21176bbd61419f3dd49b417d005c30e51b08b61380e8e029758020,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu1.log,log,2388,1782982621.096591,931e2cf45e5fd2d7762a202e4942892c064ca25caa6de2d6deb617c2cafc0fdf,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu2.log,log,2276,1782982604.416338,117caa762154683d5e5ac6a3d6fd505eefe4e79e424e380f415cfd1d602d2e2f,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu3.log,log,1666,1782985218.7920213,b32c83861627f565aebf7ab547042e3364c91bef2bb1fc8493fbffa4624afdf7,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu4.log,log,1783,1782985088.506052,7a6d0f088e7e092800021971d31f712956f7a3cec8bb441516d868c0ba7410ad,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu5.log,log,2276,1782982601.652296,01ecbf58dcf93848b616fc966858fa327bc91240a2225b0121e9109bafdeebf9,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu6.log,log,1558,1782985135.99477,8f7434bf06e10f123d47f692767c57e3f500db5619240bb20a8ba06fd7a7a4d3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/full_uma_gpu7.log,log,2276,1782982618.2445478,a417d9ff805bde28c450ef4d54ca19a85ddd59cb230e061a2ff8e2644d77aa47,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_canary.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_canary.log,log,796,1782926446.5879242,121798d5a83f419046b08038a9bdf7dc9c164b06282788168bc5725ee521f9e3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu0.log,log,1666,1782963093.1949093,90b0ef89aee0f6be4b16dc7412d6428504524dc80e6984eee50f17b9bbec17e3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu1.log,log,1545,1782962414.652647,e801964127cf0d19a264ae7988d60d4d56a593ef4cd9db9b223d587b92905cd3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu2.log,log,1545,1782962414.7326481,29d160acd70f50765201469a684854902443f5fc5721402ef6f1b9dafc0d6183,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu3.log,log,1545,1782962414.6726472,507a3a58097a0fc34e50874ce67b3395df89afea3b76e0033478de6460087d8c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu4.log,log,1545,1782962414.708648,3ff0fb4e24a58cdace889996147f4283f59febb20a4ad15a4ea86d7b4e9a3a26,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu5.log,log,1462,1782962414.7286482,91f52e0666fd2c6113cf8d09dbb8cb288bf0b7f2606c600e563c074ee7be0e64,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu6.log,log,1503,1782962645.8761408,955fc129452b03304d8ec58b02b1e18da5fbc73e6c1eb46e02fd3c4dbff595ce,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_final_gpu7.log,log,1462,1782962414.652647,b5b09e3d4269ce781767c2ab1236908028c8051bc2513b381b7b8e838d5f4255,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu1.log,log,1629,1782961748.2826257,8c5517295d6a62cc063bc326a2216e9f80060f6a8bbfce2b1bc2302e9ad7c1ad,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu2.log,log,1746,1782962219.7217062,226e546621d3df4e77bd3e296807f5b63631c7572a6bd1561c82e6f56330da6a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu3.log,log,1629,1782961700.2259078,17659b87eed575d053cd6d8388cd95c6730d5f9ee4d4cd7f6a08d8b95b112f0c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
