step,action_hash_pre,action_hash_post,action_identical,env_action_hash,obs_hash
79,bfb5fd08aa5c0dc2689601c43e6c335c5c7d0cf6a42e0e8ba890c351d6772e7e,bfb5fd08aa5c0dc2689601c43e6c335c5c7d0cf6a42e0e8ba890c351d6772e7e,1,911a1bc85338fc570fb162212d7c3a5f26f2eca1850ba9649d52774d7844b11d,2e05416d4e07b7e54148c76efbf19806babf06183a11c3121aae45237e46740f
80,9f5cfd41c5108333c36bd0429c3c4b1ca582b16c92c2b9e672b0d49ab38213ef,9f5cfd41c5108333c36bd0429c3c4b1ca582b16c92c2b9e672b0d49ab38213ef,1,48d0e1a897ee780ee57b0875471c50fbabd14f213bfd22b6d9e127f973aeac43,48ceca3ec3f46279eaf610110be91c8a7ce3206dfcd020042d6d1541233b2ef4
81,9f5cfd41c5108333c36bd0429c3c4b1ca582b16c92c2b9e672b0d49ab38213ef,9f5cfd41c5108333c36bd0429c3c4b1ca582b16c92c2b9e672b0d49ab38213ef,1,48d0e1a897ee780ee57b0875471c50fbabd14f213bfd22b6d9e127f973aeac43,0beada11c27839d78c0b1f397d6f1afce34f5d2ec136fecac109707e2942c8cb
82,95cc763e253d401d5089a413558a69934e4f207e61bbe20e2f1a1b0fd8bbc61a,95cc763e253d401d5089a413558a69934e4f207e61bbe20e2f1a1b0fd8bbc61a,1,501a82370f19756f4a3b45debdcee1bf916104a14fce1c26d6cff000bcf40c96,c7f8252dbde1570cbe0dca06aeec4309abbb56cd35f1adbb8ec504962ed7a4e5
83,a1be59e06951f40fe555cf1c2ae12451d79ea64595f9716654ad2b5f87cfbee4,a1be59e06951f40fe555cf1c2ae12451d79ea64595f9716654ad2b5f87cfbee4,1,97ea66132c13b3bedf6234d58faea742baa0cb1741337ab6fd352150d7ffda90,a48d398f1986dc84ed5aeb62a2fe73fb6bc682fc574dbfb719e5a4b6b435f64c
84,8eebed4dead714f94f9ea66f7873c9f047c909990d71f85ea54bf69a7b01231f,8eebed4dead714f94f9ea66f7873c9f047c909990d71f85ea54bf69a7b01231f,1,de4f3c0dd99c24933e0a4913893b2cc34f456ff137c20b54750a0ea4956f3c47,f664ebb0866be024aa0f7eeac49c711fa500b73a42016753858eb98f11cc6540
85,34a22bde5d09ee5989c898e9ae94812a383205a725204a44e1f3ca60661262b6,34a22bde5d09ee5989c898e9ae94812a383205a725204a44e1f3ca60661262b6,1,2b77286d85ea9e9e1ea4a1b76971f3fe095b517a5f61b3cc7f26fa1ba6203acf,b07ce9b817dae7e84214586c27c990b27244da229ba607a5153ae30a6dd0ee31
86,2954e19b4284641123b6c39c2fbbc4d277d55f8f375b30d65b66929203d71f48,2954e19b4284641123b6c39c2fbbc4d277d55f8f375b30d65b66929203d71f48,1,493fec6856f7d21fc5b12b779d16ea7c77099a72db8951c50a583f4b5760e9f6,d99ebd4d069e9ab076c7e4b268399ee471b65bb22ed579a8aea27a4c29c60f5b
87,30e6e53a89a14b93aeef5b3b3eee1ea14fd5942da7ef52b0652c37be349e2d1e,30e6e53a89a14b93aeef5b3b3eee1ea14fd5942da7ef52b0652c37be349e2d1e,1,1656bb39720b06761ff0a697ce8861fa99dc802346baf8bb2207de9693b2b6a5,19a7efb780c0543390969db05116b215444f95c494b8b1995cfe031998998636
88,30e6e53a89a14b93aeef5b3b3eee1ea14fd5942da7ef52b0652c37be349e2d1e,30e6e53a89a14b93aeef5b3b3eee1ea14fd5942da7ef52b0652c37be349e2d1e,1,1656bb39720b06761ff0a697ce8861fa99dc802346baf8bb2207de9693b2b6a5,49b3ee7029070b5791c8a1f0d93d160eee6c0b2eee17f7f495de6005ed1fc72f
89,bed17e95f134e53caea2e8ffc6f493d02a026ee65bb32427d2bc3b3ffbb8eb9d,bed17e95f134e53caea2e8ffc6f493d02a026ee65bb32427d2bc3b3ffbb8eb9d,1,294533b433d5a41b781759414361d69f56a95bbfc97defeb10bf0bfe5f3d666a,ce7ac1148794537f96b18ee9720f961d638b933dace819b67b734d352657962d
90,36fca1e6ac13c12ab7fec4b96a73ab06d77f99a01973ebf68134323510439f17,36fca1e6ac13c12ab7fec4b96a73ab06d77f99a01973ebf68134323510439f17,1,2f22df354faa978ab4e85722653b24f52cb1f7dcf5cc35f926755bb663c87e57,b795ee3b04df0f2f65830e180090230d04f0e0b5fdd6dbc9e81a621728bfb1f8
91,b7c0473f173d497b13fb81264b264e53a67493a8d4863cb50f11c75e3f9957cd,b7c0473f173d497b13fb81264b264e53a67493a8d4863cb50f11c75e3f9957cd,1,bdb92a6cbfa3acd6a6827d8cacb74ef7567dead0f9245e456709057631368fe1,eabaf6a6a6b440621c8bee75b8b86c452399ba9bed585c80c7d6e0f6b236e92e
92,b0f6df5cc8f924ddc6a36054c86320f56e6e377643f5043e3496c03043a6e72e,b0f6df5cc8f924ddc6a36054c86320f56e6e377643f5043e3496c03043a6e72e,1,31c172435125134abcb4f4e588119bcaac19a2941aadcd463d747947049212a5,8ef86a3e72b459c1d027a02c70deba270f20a899a66d4a07fed33cf84c600814
93,c778f9d2e14fa527a20ba5503cd9d413987f84de3f79e9fb10ed40c811481623,c778f9d2e14fa527a20ba5503cd9d413987f84de3f79e9fb10ed40c811481623,1,80760472c080a846749d3d5fc0c9d2f667c66305a6607e37ac14c7b412b9656f,bf04f8fbf2b41074408611548d3c97716d3e41819d6dd0c9e566e1e26bbf06c5
94,6132fc963f3130401b0be75263cdbefe4a4f3ef151758d570a28c047172bbb49,6132fc963f3130401b0be75263cdbefe4a4f3ef151758d570a28c047172bbb49,1,09aaecb26abb509bcb33cedfe1672a90334f392b241d4d5e7e4a82f4262e7e14,b8f22b2ddf2808ea99a270c1b3f5a328ca46da0d1d1207cceba7fdb609269f57
95,b8c6b246d6a540482ee86ecac426685b72ef97b9d46ff2ffc5a659629cd957a2,b8c6b246d6a540482ee86ecac426685b72ef97b9d46ff2ffc5a659629cd957a2,1,2073035ae091f4d9c4fe32a52f33b07e7c26d1a8440d588eb43c55b6c84d4136,c0d667a5a5f72111a8fc1c19a3a8ddc09add70498de7cdaf9c23d0816d27241f
96,488f1841e8be5b5794a19ee6691abe2817342e1b288d767ce4bc01df40e01a27,488f1841e8be5b5794a19ee6691abe2817342e1b288d767ce4bc01df40e01a27,1,7e999bfa9f889ad5bcc7e9619a8e3dc017c32097d2ab4590b36a7ec87287b4ce,4ae894543cc3bd74b1cd854c6c44dd1ab036263baa8a5500ad25b2ba7c0af0be
97,64c7dcd8d89560f5e9319673c4fb8e51863370926a2d2ee6669df5339e760240,64c7dcd8d89560f5e9319673c4fb8e51863370926a2d2ee6669df5339e760240,1,2d0a453a096dca9e4e37efdcf7aada16577618c59103c30910aa371d49c0b277,9b6aba729af610fe5d0a7f75686bf9442c2d50ba6de6818a013e852ae54b38a2
98,d454300818ae99ff926c8d8dba24aebccc7b8739ac7e7ae65154397e9c8033de,d454300818ae99ff926c8d8dba24aebccc7b8739ac7e7ae65154397e9c8033de,1,a578c43b6000860c18fa80acefbe94e15121daa050ef31973d75f90b7769f6ad,3ac647a0c1b60305887124461c36f37f748173d59c34b5b7853698e968e9c69d
99,d454300818ae99ff926c8d8dba24aebccc7b8739ac7e7ae65154397e9c8033de,d454300818ae99ff926c8d8dba24aebccc7b8739ac7e7ae65154397e9c8033de,1,a578c43b6000860c18fa80acefbe94e15121daa050ef31973d75f90b7769f6ad,bf75e0fa1f7836aaa2c061b367071b1c9a051e5d43ea45af793f5e41e72375ce
100,f005469c961e577b5560d9162eaa0149386b7dda16cc19df4d68fab32bb5b716,f005469c961e577b5560d9162eaa0149386b7dda16cc19df4d68fab32bb5b716,1,d1b833680b1bae602a77dbabf24218ab805f921a5ff19dccaa93977706a70d34,deb063cec2bb3e19dd0df180fb5e897104fda65f2c061625b68cef8c72bb16fc
101,852acc0e37e1c6af8ab0a80e64af0ae679d9b2bb2c90661a45b9e17670704c06,852acc0e37e1c6af8ab0a80e64af0ae679d9b2bb2c90661a45b9e17670704c06,1,c018a226bed977182a41650611718ced84f0236b09806dc1bf38f1df92d1ffaf,ba64f4751e2b85f1de33e68020968b37ef6162c85fb879e69722814b9c012c7c
102,1b7c4e0316e7ab54073eda6e6845b31dcb16743de164995891333e053f22a99e,1b7c4e0316e7ab54073eda6e6845b31dcb16743de164995891333e053f22a99e,1,ff46cee7314324040fd61e3f9d37e7ef755d0857a6a179ba135ac05e64151252,3aecdac830b8d2a2e1a35966e4165d42db7b35c9fbeb1082f37a05dea73d2f3f
103,2519da3ac2a6120160e4f72a49fbdd42b09b18b358ece76c6a410f916eb075b1,2519da3ac2a6120160e4f72a49fbdd42b09b18b358ece76c6a410f916eb075b1,1,99a1538d1151443b3d8bf9491ef23511c1ddc7f1226867b1b233bcfbf5049789,944c3b8d07b4ae36e63fe17b0db683ae6043a62c6fa74e0d1fc0e9779be74327
104,66ffc4b7faec82e555df9e3755fbf38e5e8db7e76eb550712530ff00e39f58f1,66ffc4b7faec82e555df9e3755fbf38e5e8db7e76eb550712530ff00e39f58f1,1,faaaaff9546c205c81113cbfd2e8b0fbf8ace23e09285c52debf365eb7bb4eed,d54a905a7cc1acb945d88f9a1d564057a2d9cd8e931a5689128e7cf171fd65ae
105,7dbd7cd6579e09a3e93b0c33284f77ecf73f8d5c201d18106b6ef1bdffa3b05c,7dbd7cd6579e09a3e93b0c33284f77ecf73f8d5c201d18106b6ef1bdffa3b05c,1,222418addffcf5b4bd75a7d8b8d375654dca1fff40ad4e5960b1d03cdccbf9be,ae163f5d07873492a892d4137478090655c8f31bce45ed86085fee12baf3249e
106,435c7660cf68e9d6389158b4f506a5642917a632de735041648a9e1264a57f07,435c7660cf68e9d6389158b4f506a5642917a632de735041648a9e1264a57f07,1,c4c3c2f6b46ddd83e2d44b80ebb9c21677f396d2a9ce024c488494b38fac2a06,0bd9ff15bdecde497f034f8818a2f35b83492633fde82b9e1908fbbacc4f32c1
107,98d9d006b071f6040f64ae688562d01134fbd17dc80ec839af1b1dd9861bd610,98d9d006b071f6040f64ae688562d01134fbd17dc80ec839af1b1dd9861bd610,1,9346231cb7e302a7a7daae17931daf0d61aa501e5040fc64ffe602b56cbb3f1f,9218447dbba1086d7a025c03aa4a4568e523a39fc1cee3e3216e1fc7ba2f12e1
108,a2079c99b96a0d092ec4ecb8fabc1f07d92167bd164d42d6c0047885b1809fd9,a2079c99b96a0d092ec4ecb8fabc1f07d92167bd164d42d6c0047885b1809fd9,1,eca793b415762ebfd9716e6c28cf002c5647dedba18ac5729cffb565637c1a06,35ad804fcda7cf7139659c8ea2dac32ce73bf27d25f896ac1b5df08a65075335
109,32d7acdf05302d8258aedd721110b61ac1efb552aaf9e4246daa8f97c5ef52df,32d7acdf05302d8258aedd721110b61ac1efb552aaf9e4246daa8f97c5ef52df,1,c848dc576ccbbc3dbd3be2701fd7e9f8d848a82506889f4a8f1669daf5fec6c1,112200c40be0e64af8e8a12b11e047642a342a78e7cda9bdaa5a24ead6fe0144
110,23d163b42f509aca6705e72a9506689f3be042661d2a1342c6f2a62a89307c33,23d163b42f509aca6705e72a9506689f3be042661d2a1342c6f2a62a89307c33,1,4c57cf181f6cb8624e7d80178b65710207220a01b873fde33175ccd52e61010f,9c0c0a4beeedbc5e6821dbd74cd46db8b2579b0d7fc230a065680e0e8a7c04f8
111,2b266d0cacc3b705e3a1bc26588c4efed8748f8e0a2ab24ccd235fb159e38af3,2b266d0cacc3b705e3a1bc26588c4efed8748f8e0a2ab24ccd235fb159e38af3,1,5dc2ae9a1af0b11ecfc9153d6d76d883149618bfca1b607ab937541c8c26283d,b41522a6a201af0bc385d02f28113e46ff0c6380f96eaa84ce0610d31adbe1ec
112,0ce98e4d42775bf7fc8f89f070eac8c73e974643e0a5a0e6537c2fd4c0ae2b25,0ce98e4d42775bf7fc8f89f070eac8c73e974643e0a5a0e6537c2fd4c0ae2b25,1,42066f68f363def8a5dea302ddd36cf4d77edff6f7b3de9ae6da39ebc5372588,d0229f6ac1f7e75dad521cb3cfa14f7209be2f18a00063a188d980cbadcd6814
113,0ce98e4d42775bf7fc8f89f070eac8c73e974643e0a5a0e6537c2fd4c0ae2b25,0ce98e4d42775bf7fc8f89f070eac8c73e974643e0a5a0e6537c2fd4c0ae2b25,1,42066f68f363def8a5dea302ddd36cf4d77edff6f7b3de9ae6da39ebc5372588,729e6294e321491819968a4bd100ffb8d958b1ad09e1042c804689a33be27638
114,f9df1e599f6edcccd3932654c6ba73a48bfdca089e1cb28719a034834270543a,f9df1e599f6edcccd3932654c6ba73a48bfdca089e1cb28719a034834270543a,1,bfc557153efbf897c6f8916c2d4a3bde514080f2e6bfed056089162a4254d0d6,59afd65ec20b24caf83211e0f5404c08a601226cdd31cf756d83017b3d1a96d2
115,d0cd160ee65bbce52cd11b219266713c1b7f5facc6a76778d24f26bf54441d28,d0cd160ee65bbce52cd11b219266713c1b7f5facc6a76778d24f26bf54441d28,1,53c265068e0d0b4a9bd79f1e062db2f3cc7d2d21995cb9b6fd1ead73c6864b6d,fddff3ad48615d2eab51e0b5d43473b1baaef344b19fc5ae235039d4fca2541a
116,eeeb92e5574ed0e2b3140ffe7ca011bfe0458cd88233fbfafd8261513e9d89c0,eeeb92e5574ed0e2b3140ffe7ca011bfe0458cd88233fbfafd8261513e9d89c0,1,4b97bf1b05805bcb30764eb44075fa279d334f1460a5b2de4eb9fae1252b5232,bf5293ece4661f5fdfb2b6c2d4a8d886c305a0703be3e8aa510d6eb9ea881a78
117,dcab78b45a2748e1f6cb6a54194ee660f91cad51faaae1d1eec9a09cb0c62f76,dcab78b45a2748e1f6cb6a54194ee660f91cad51faaae1d1eec9a09cb0c62f76,1,0f9d383e06f492a4340104f522409be5fa5b42d87a7c68685a0cbb14b2313b93,529edef6e2c603c183ff2e8fb37b184fa31dbd2bbfa0cbac6f14150111630b86
118,edac282e119b695de410912c2f1b4edcb8a6faedea8751940b540fc0a3a8e83c,edac282e119b695de410912c2f1b4edcb8a6faedea8751940b540fc0a3a8e83c,1,b40b0cb1acf007a32949d567fb3baf3324e8c9027a3730f78fb455bd40c54f73,1397359accdddc7e96c2f62e1d1bc71f11c6971d124b6feeece2d05d2d7076d6
119,edac282e119b695de410912c2f1b4edcb8a6faedea8751940b540fc0a3a8e83c,edac282e119b695de410912c2f1b4edcb8a6faedea8751940b540fc0a3a8e83c,1,b40b0cb1acf007a32949d567fb3baf3324e8c9027a3730f78fb455bd40c54f73,0f826fa509a158e220fb41ceea6aa5fa4e1f417e7a9268cda2c238b2c063f7e2
120,97eddb67b95549da2e509481995db396f5aa6be3bbddf2d7501ecd42852de58c,97eddb67b95549da2e509481995db396f5aa6be3bbddf2d7501ecd42852de58c,1,8cf332c261edf1f90f95dbd15047431522a8b8373201f8002c7b81ae8942bc4b,15bb6edf1901a050bb1d5cfbe1887afeaf9ac0d53158d12632984f8e44857755
121,c116d16b566bdfbf1f26731c05dcea9af7568921448054431d20f92755a539cd,c116d16b566bdfbf1f26731c05dcea9af7568921448054431d20f92755a539cd,1,21979642778c5e6d465b0152ec133d53eed6f8dd0fc2a7a5fb8816d05b90dc4c,de87b02e681c5f2009b6a191efa9a9da268ba8880cf42397a8acc4fb9d3743c0
122,30e971131e2fa87d75f38a9ab8c73ebc8a73a42024662d31d3c453f58f93e159,30e971131e2fa87d75f38a9ab8c73ebc8a73a42024662d31d3c453f58f93e159,1,be92a999a0280941be2cdac62687b137c6c65245edb0334bfb01c78e72ff371c,d1354ed2fe2d26920b81f7ed7c8e7b64f112e8436720324ceaf209a21be52d5b
123,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,1,738fc61a02f89e92979ed5e54f4e544405f0c07f15f7e362ec0e0a7243596543,709487cbdd88cf45ffec1910e88a4a8c7e5971651d57f3f40b5c5e2a42b1c2fc
124,1040d8ce7eb0a29d1d9bf224e90742e881e2d141d582ba6cba69cd3d535e32f8,1040d8ce7eb0a29d1d9bf224e90742e881e2d141d582ba6cba69cd3d535e32f8,1,1218b33b65711bc9bbaca64ba5ee1f6bca606f366f52251ee8cd6740ff30da47,4b80998e1094a3552b8cecb87e8c9bd40a6502945a38c8c1b69baf2bf2523431
125,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,1,738fc61a02f89e92979ed5e54f4e544405f0c07f15f7e362ec0e0a7243596543,ef9bdbfd29b158cbc2cf5d0e07c4d811ce138175507aa232dbdfc949a97f7378
126,fa06a49fb3fcd52a8cb921283c34e921d626fab789533d5639e99cfecfefe4e1,fa06a49fb3fcd52a8cb921283c34e921d626fab789533d5639e99cfecfefe4e1,1,d4b7c27e46a85d0e4846a278558c3e1dd7206b847c30397c9f0b15951651119f,373586531bf172e69bea2e40a91dfafb247bbb06f714fe0a8f34e2f4ff5dc744
127,fa06a49fb3fcd52a8cb921283c34e921d626fab789533d5639e99cfecfefe4e1,fa06a49fb3fcd52a8cb921283c34e921d626fab789533d5639e99cfecfefe4e1,1,d4b7c27e46a85d0e4846a278558c3e1dd7206b847c30397c9f0b15951651119f,20c1a3564ab40abe8597e772853ca6f5ea347ebb16aaaa359d9778a1da8f6f99
128,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,1,738fc61a02f89e92979ed5e54f4e544405f0c07f15f7e362ec0e0a7243596543,ad5c53570132f5d9665f286fa8c058bb2643fbbcddbbc9230dfa4feba7caadc9
129,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,1,738fc61a02f89e92979ed5e54f4e544405f0c07f15f7e362ec0e0a7243596543,f0921decb23a45202522f6764307cef4ed4f7c4b7db68bc332a0d527a9c63998
130,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,6fd1ebbadcc6e981d902d4b4eada4e87d81f77d87e77969f2e0411119596ac03,1,738fc61a02f89e92979ed5e54f4e544405f0c07f15f7e362ec0e0a7243596543,5d058b5954bb52d5f1915eb1d928da1ea6e1e867af7a9685c07c29a733458b1c
131,9ae40008e6973039e81b1665e9706421cb8693bd73017ad0869bf799772a7003,9ae40008e6973039e81b1665e9706421cb8693bd73017ad0869bf799772a7003,1,7b501a2c991b7e8074d817a782cbcf830290f7758befb127f8e37a3f7c134ac7,d4d46a7c9671ba79dc1c037a9ef3c292dbc5ce082cd54e52d6d51d901ba600c5
132,6d5701e1d72466b5de02a022e560f8a3117301a7f50685db34aa37bdcb8ae18f,6d5701e1d72466b5de02a022e560f8a3117301a7f50685db34aa37bdcb8ae18f,1,3c5b518556d8a9d4def9838471237e0ee3eb72cbb93a1a8c382c60535a592964,7f412f71a949deae9bc21c5f8250aa279e31f851c17cfa32e4467965bb5b9d97
133,da2f46bcd6eb85e22e7ee6675c0444eb32675a4dc6681d84a2cf6952c8f160c3,da2f46bcd6eb85e22e7ee6675c0444eb32675a4dc6681d84a2cf6952c8f160c3,1,925f9badb613758cdb14f381d9517c70429c3e1ce4f1a56a5738f4078521361c,dc4d323f6c76ea62a8a77634a562dfa0baf603296f80a73fe9c7721c1d62cf49
134,fa1e22893d18806fa693163766ca06cc376e3a99d0842e65d40cfedf8f0e1a18,fa1e22893d18806fa693163766ca06cc376e3a99d0842e65d40cfedf8f0e1a18,1,c4b64c2dd3fed4507f5497c47813aaab9e679e7a6cdbfc2c7e3a540156ac8408,d989ce515fbdea09f20668710e8d5dad02e50499bc49b1a7f74acc61e0dda051
135,b6d3b7eea54bb7766bab41c42067cbac63317a2d3dc36e84cbf30e02a5ee8fd5,b6d3b7eea54bb7766bab41c42067cbac63317a2d3dc36e84cbf30e02a5ee8fd5,1,c0906bc1901c4d7951b7251bb75cafdfb98c222ebaa403b6a38b9d97d09f20e4,e0086ab20b3cf05b1f88e4baf9e3eba183f341431233ed2a8320172880351ac7
136,e9bdbab5a0c6724cab70797d9ff759f26323450462fe7eb048771df7ebc0dcff,e9bdbab5a0c6724cab70797d9ff759f26323450462fe7eb048771df7ebc0dcff,1,ac7e1d260b8e0f75d80e3c4c594c681fb68fdb6cf366b0267963efdbc96dd349,dbf591fd9cc9b61703f02f3d6c14d7455bff232ebc3a2182bd38d9e547c82f4f
137,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,1,978a754613757890865fb50e92688d30598dad0ce5125f9d59f6e2153b2a3f5f,a8c13505cf3909f6246267e48559bcff4e4efab7487395a1b940450186d9f987
138,89c27e94c672973aba46b8033d20fd503b8ba37705cb53160606cea61f304c28,89c27e94c672973aba46b8033d20fd503b8ba37705cb53160606cea61f304c28,1,2c448fa8978ed8e684b270e819c206f102edab64babaca3d9c7a1e3ea949190c,a0e503e4f963cff688090345d20d4996a62af6f787ec4a9087c03b38bd762d13
139,89c27e94c672973aba46b8033d20fd503b8ba37705cb53160606cea61f304c28,89c27e94c672973aba46b8033d20fd503b8ba37705cb53160606cea61f304c28,1,2c448fa8978ed8e684b270e819c206f102edab64babaca3d9c7a1e3ea949190c,23a9674f1786ee2f583aeb3d626da3241a453af19ebe295d1e85fa9fc6cc6d10
140,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,1,978a754613757890865fb50e92688d30598dad0ce5125f9d59f6e2153b2a3f5f,793572e222a0d26636bbd2d7d8a81337788eb9565ca97dc95a0a08da481571bf
141,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,17a5da1217c2305f96c1f109fc9d31558ff075a147a81ed3e6c4138cbc89f2d8,1,978a754613757890865fb50e92688d30598dad0ce5125f9d59f6e2153b2a3f5f,c8850cc2f885f875bdfa1b27c98f9c3cfb3d02ada20a44fb7197d0427aea8a92
142,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,1,a079c088271920aaacf06f0cf1bc16c2173bf71125ef18d67478a273d6fdbb13,4afbb42f2bbd9a990ef5c9083dfbf3bd4ace3527317d823e90f6a57893375328
143,c407cb9fb11af03b23ae9c540165d144e624bc708c027138e8ecc299f8654b78,c407cb9fb11af03b23ae9c540165d144e624bc708c027138e8ecc299f8654b78,1,829f74a68023cb8c6c16700f6b441fbd0eb8b708860af41bea9c7813a609b6eb,68f0cef8a69f2cc1d3bc168838abff95a8e26474524832fbbe76bf8a21f17de9
144,c407cb9fb11af03b23ae9c540165d144e624bc708c027138e8ecc299f8654b78,c407cb9fb11af03b23ae9c540165d144e624bc708c027138e8ecc299f8654b78,1,829f74a68023cb8c6c16700f6b441fbd0eb8b708860af41bea9c7813a609b6eb,d2570f173961995ca42c0e59d2152c37467bfed855a79c3db919b9879c82b021
145,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,1,a079c088271920aaacf06f0cf1bc16c2173bf71125ef18d67478a273d6fdbb13,9378a2202228ef244846062f8b27b06ed252842e6d29e796c9de0181da5ba271
146,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,1,a079c088271920aaacf06f0cf1bc16c2173bf71125ef18d67478a273d6fdbb13,9d0876dff5423d5e4f6744daf0c467057b85542ee78b1da775ef82dabd353f3c
147,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,99a0296e85a0ad6ed50d2631b901e1e3f90374939aa6368986e8b5e734f8cdf4,1,a079c088271920aaacf06f0cf1bc16c2173bf71125ef18d67478a273d6fdbb13,63ab975dbdadb7c6c9d100f5e7d6f0623831543f67f2cf8bb6fa4f6698e98e19
148,2a238e1ac0ed41b99f84040a3c7f07663e350cad37c9032cae395662044931a3,2a238e1ac0ed41b99f84040a3c7f07663e350cad37c9032cae395662044931a3,1,aa383ba944aca6a71ce93c51f31a31a15145f8fbb3135f0b4efe81a22a28ddca,dd55178018a00584096071e5fa671993f00ebf770fcc43eb824f9847e1974664
