agentview_frames,agentview_npz_error,artifact_file_count,canonical_key,detector_rows,frame_rows,n_steps,output_dir,overlay_mp4_error,overlay_mp4_frames,problems,raw_mp4_error,raw_mp4_frames,step_rows
147,,12,libero_goal|5|10|0|CLEAN,147,147,147,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t05_s10,,147,,,147,147
400,,12,libero_goal|5|11|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t05_s11,,400,,,400,400
142,,12,libero_goal|5|12|0|CLEAN,142,142,142,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t05_s12,,142,,,142,142
400,,12,libero_goal|5|13|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t05_s13,,400,,,400,400
400,,12,libero_goal|5|14|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t05_s14,,400,,,400,400
212,,12,libero_goal|5|15|0|CLEAN,212,212,212,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t05_s15,,212,,,212,212
400,,12,libero_goal|5|16|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t05_s16,,400,,,400,400
119,,12,libero_goal|5|17|0|CLEAN,119,119,119,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t05_s17,,119,,,119,119
139,,12,libero_goal|5|18|0|CLEAN,139,139,139,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t05_s18,,139,,,139,139
133,,12,libero_goal|5|19|0|CLEAN,133,133,133,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t05_s19,,133,,,133,133
96,,12,libero_goal|6|10|0|CLEAN,96,96,96,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t06_s10,,96,,,96,96
400,,12,libero_goal|6|11|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t06_s11,,400,,,400,400
178,,12,libero_goal|6|12|0|CLEAN,178,178,178,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t06_s12,,178,,,178,178
92,,12,libero_goal|6|13|0|CLEAN,92,92,92,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t06_s13,,92,,,92,92
100,,12,libero_goal|6|14|0|CLEAN,100,100,100,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t06_s14,,100,,,100,100
98,,12,libero_goal|6|15|0|CLEAN,98,98,98,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t06_s15,,98,,,98,98
121,,12,libero_goal|6|16|0|CLEAN,121,121,121,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t06_s16,,121,,,121,121
95,,12,libero_goal|6|17|0|CLEAN,95,95,95,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t06_s17,,95,,,95,95
86,,12,libero_goal|6|18|0|CLEAN,86,86,86,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t06_s18,,86,,,86,86
72,,12,libero_goal|6|19|0|CLEAN,72,72,72,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t06_s19,,72,,,72,72
77,,12,libero_goal|7|10|0|CLEAN,77,77,77,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t07_s10,,77,,,77,77
90,,12,libero_goal|7|11|0|CLEAN,90,90,90,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t07_s11,,90,,,90,90
74,,12,libero_goal|7|12|0|CLEAN,74,74,74,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t07_s12,,74,,,74,74
76,,12,libero_goal|7|13|0|CLEAN,76,76,76,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t07_s13,,76,,,76,76
72,,12,libero_goal|7|14|0|CLEAN,72,72,72,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t07_s14,,72,,,72,72
78,,12,libero_goal|7|15|0|CLEAN,78,78,78,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t07_s15,,78,,,78,78
109,,12,libero_goal|7|16|0|CLEAN,109,109,109,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t07_s16,,109,,,109,109
100,,12,libero_goal|7|17|0|CLEAN,100,100,100,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t07_s17,,100,,,100,100
77,,12,libero_goal|7|18|0|CLEAN,77,77,77,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t07_s18,,77,,,77,77
81,,12,libero_goal|7|19|0|CLEAN,81,81,81,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t07_s19,,81,,,81,81
84,,12,libero_goal|8|10|0|CLEAN,84,84,84,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t08_s10,,84,,,84,84
127,,12,libero_goal|8|11|0|CLEAN,127,127,127,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t08_s11,,127,,,127,127
400,,12,libero_goal|8|12|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t08_s12,,400,,,400,400
400,,12,libero_goal|8|13|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t08_s13,,400,,,400,400
70,,12,libero_goal|8|14|0|CLEAN,70,70,70,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t08_s14,,70,,,70,70
78,,12,libero_goal|8|15|0|CLEAN,78,78,78,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t08_s15,,78,,,78,78
400,,12,libero_goal|8|16|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t08_s16,,400,,,400,400
400,,12,libero_goal|8|17|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t08_s17,,400,,,400,400
70,,12,libero_goal|8|18|0|CLEAN,70,70,70,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t08_s18,,70,,,70,70
85,,12,libero_goal|8|19|0|CLEAN,85,85,85,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t08_s19,,85,,,85,85
173,,12,libero_goal|9|10|0|CLEAN,173,173,173,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t09_s10,,173,,,173,173
400,,12,libero_goal|9|11|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t09_s11,,400,,,400,400
400,,12,libero_goal|9|12|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t09_s12,,400,,,400,400
147,,12,libero_goal|9|13|0|CLEAN,147,147,147,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t09_s13,,147,,,147,147
400,,12,libero_goal|9|14|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t09_s14,,400,,,400,400
400,,12,libero_goal|9|15|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t09_s15,,400,,,400,400
162,,12,libero_goal|9|16|0|CLEAN,162,162,162,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t09_s16,,162,,,162,162
166,,12,libero_goal|9|17|0|CLEAN,166,166,166,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t09_s17,,166,,,166,166
157,,12,libero_goal|9|18|0|CLEAN,157,157,157,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_A_gpu13/libero_goal_t09_s18,,157,,,157,157
170,,12,libero_goal|9|19|0|CLEAN,170,170,170,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/goal_recovery_B_gpu54/libero_goal_t09_s19,,170,,,170,170
80,,12,libero_spatial|0|10|0|CLEAN,80,80,80,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s10,,80,,,80,80
75,,12,libero_spatial|0|11|0|CLEAN,75,75,75,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s11,,75,,,75,75
80,,12,libero_spatial|0|12|0|CLEAN,80,80,80,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s12,,80,,,80,80
150,,12,libero_spatial|0|13|0|CLEAN,150,150,150,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s13,,150,,,150,150
89,,12,libero_spatial|0|14|0|CLEAN,89,89,89,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s14,,89,,,89,89
65,,12,libero_spatial|0|15|0|CLEAN,65,65,65,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s15,,65,,,65,65
80,,12,libero_spatial|0|16|0|CLEAN,80,80,80,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s16,,80,,,80,80
78,,12,libero_spatial|0|17|0|CLEAN,78,78,78,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s17,,78,,,78,78
88,,12,libero_spatial|0|18|0|CLEAN,88,88,88,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s18,,88,,,88,88
86,,12,libero_spatial|0|19|0|CLEAN,86,86,86,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t00_s19,,86,,,86,86
125,,12,libero_spatial|1|10|0|CLEAN,125,125,125,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s10,,125,,,125,125
105,,12,libero_spatial|1|11|0|CLEAN,105,105,105,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s11,,105,,,105,105
109,,12,libero_spatial|1|12|0|CLEAN,109,109,109,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s12,,109,,,109,109
125,,12,libero_spatial|1|13|0|CLEAN,125,125,125,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s13,,125,,,125,125
117,,12,libero_spatial|1|14|0|CLEAN,117,117,117,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s14,,117,,,117,117
109,,12,libero_spatial|1|15|0|CLEAN,109,109,109,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s15,,109,,,109,109
104,,12,libero_spatial|1|16|0|CLEAN,104,104,104,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s16,,104,,,104,104
400,,12,libero_spatial|1|17|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s17,,400,,,400,400
111,,12,libero_spatial|1|18|0|CLEAN,111,111,111,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s18,,111,,,111,111
400,,12,libero_spatial|1|19|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t01_s19,,400,,,400,400
103,,12,libero_spatial|2|10|0|CLEAN,103,103,103,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s10,,103,,,103,103
117,,12,libero_spatial|2|11|0|CLEAN,117,117,117,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s11,,117,,,117,117
116,,12,libero_spatial|2|12|0|CLEAN,116,116,116,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s12,,116,,,116,116
115,,12,libero_spatial|2|13|0|CLEAN,115,115,115,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s13,,115,,,115,115
104,,12,libero_spatial|2|14|0|CLEAN,104,104,104,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s14,,104,,,104,104
108,,12,libero_spatial|2|15|0|CLEAN,108,108,108,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s15,,108,,,108,108
89,,12,libero_spatial|2|16|0|CLEAN,89,89,89,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s16,,89,,,89,89
100,,12,libero_spatial|2|17|0|CLEAN,100,100,100,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s17,,100,,,100,100
400,,12,libero_spatial|2|18|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s18,,400,,,400,400
400,,12,libero_spatial|2|19|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t02_s19,,400,,,400,400
83,,12,libero_spatial|3|10|0|CLEAN,83,83,83,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s10,,83,,,83,83
84,,12,libero_spatial|3|11|0|CLEAN,84,84,84,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s11,,84,,,84,84
89,,12,libero_spatial|3|12|0|CLEAN,89,89,89,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s12,,89,,,89,89
88,,12,libero_spatial|3|13|0|CLEAN,88,88,88,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s13,,88,,,88,88
94,,12,libero_spatial|3|14|0|CLEAN,94,94,94,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s14,,94,,,94,94
82,,12,libero_spatial|3|15|0|CLEAN,82,82,82,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s15,,82,,,82,82
85,,12,libero_spatial|3|16|0|CLEAN,85,85,85,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s16,,85,,,85,85
85,,12,libero_spatial|3|17|0|CLEAN,85,85,85,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s17,,85,,,85,85
85,,12,libero_spatial|3|18|0|CLEAN,85,85,85,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s18,,85,,,85,85
79,,12,libero_spatial|3|19|0|CLEAN,79,79,79,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t03_s19,,79,,,79,79
118,,12,libero_spatial|4|10|0|CLEAN,118,118,118,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s10,,118,,,118,118
117,,12,libero_spatial|4|11|0|CLEAN,117,117,117,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s11,,117,,,117,117
138,,12,libero_spatial|4|12|0|CLEAN,138,138,138,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s12,,138,,,138,138
400,,12,libero_spatial|4|13|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s13,,400,,,400,400
400,,12,libero_spatial|4|14|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s14,,400,,,400,400
127,,12,libero_spatial|4|15|0|CLEAN,127,127,127,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s15,,127,,,127,127
120,,12,libero_spatial|4|16|0|CLEAN,120,120,120,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s16,,120,,,120,120
128,,12,libero_spatial|4|17|0|CLEAN,128,128,128,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s17,,128,,,128,128
119,,12,libero_spatial|4|18|0|CLEAN,119,119,119,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s18,,119,,,119,119
120,,12,libero_spatial|4|19|0|CLEAN,120,120,120,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t04_s19,,120,,,120,120
400,,12,libero_spatial|5|10|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s10,,400,,,400,400
72,,12,libero_spatial|5|11|0|CLEAN,72,72,72,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s11,,72,,,72,72
90,,12,libero_spatial|5|12|0|CLEAN,90,90,90,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s12,,90,,,90,90
400,,12,libero_spatial|5|13|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s13,,400,,,400,400
400,,12,libero_spatial|5|14|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s14,,400,,,400,400
400,,12,libero_spatial|5|15|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s15,,400,,,400,400
400,,12,libero_spatial|5|16|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s16,,400,,,400,400
400,,12,libero_spatial|5|17|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s17,,400,,,400,400
102,,12,libero_spatial|5|18|0|CLEAN,102,102,102,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s18,,102,,,102,102
400,,12,libero_spatial|5|19|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t05_s19,,400,,,400,400
116,,12,libero_spatial|6|10|0|CLEAN,116,116,116,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s10,,116,,,116,116
139,,12,libero_spatial|6|11|0|CLEAN,139,139,139,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s11,,139,,,139,139
116,,12,libero_spatial|6|12|0|CLEAN,116,116,116,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s12,,116,,,116,116
94,,12,libero_spatial|6|13|0|CLEAN,94,94,94,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s13,,94,,,94,94
110,,12,libero_spatial|6|14|0|CLEAN,110,110,110,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s14,,110,,,110,110
108,,12,libero_spatial|6|15|0|CLEAN,108,108,108,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s15,,108,,,108,108
400,,12,libero_spatial|6|16|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s16,,400,,,400,400
400,,12,libero_spatial|6|17|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s17,,400,,,400,400
105,,12,libero_spatial|6|18|0|CLEAN,105,105,105,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s18,,105,,,105,105
98,,12,libero_spatial|6|19|0|CLEAN,98,98,98,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t06_s19,,98,,,98,98
400,,12,libero_spatial|7|10|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s10,,400,,,400,400
119,,12,libero_spatial|7|11|0|CLEAN,119,119,119,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s11,,119,,,119,119
115,,12,libero_spatial|7|12|0|CLEAN,115,115,115,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s12,,115,,,115,115
400,,12,libero_spatial|7|13|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s13,,400,,,400,400
131,,12,libero_spatial|7|14|0|CLEAN,131,131,131,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s14,,131,,,131,131
117,,12,libero_spatial|7|15|0|CLEAN,117,117,117,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s15,,117,,,117,117
119,,12,libero_spatial|7|16|0|CLEAN,119,119,119,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s16,,119,,,119,119
107,,12,libero_spatial|7|17|0|CLEAN,107,107,107,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s17,,107,,,107,107
121,,12,libero_spatial|7|18|0|CLEAN,121,121,121,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s18,,121,,,121,121
115,,12,libero_spatial|7|19|0|CLEAN,115,115,115,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t07_s19,,115,,,115,115
93,,12,libero_spatial|8|10|0|CLEAN,93,93,93,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s10,,93,,,93,93
102,,12,libero_spatial|8|11|0|CLEAN,102,102,102,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s11,,102,,,102,102
400,,12,libero_spatial|8|12|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s12,,400,,,400,400
86,,12,libero_spatial|8|13|0|CLEAN,86,86,86,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s13,,86,,,86,86
100,,12,libero_spatial|8|14|0|CLEAN,100,100,100,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s14,,100,,,100,100
127,,12,libero_spatial|8|15|0|CLEAN,127,127,127,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s15,,127,,,127,127
125,,12,libero_spatial|8|16|0|CLEAN,125,125,125,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s16,,125,,,125,125
400,,12,libero_spatial|8|17|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s17,,400,,,400,400
181,,12,libero_spatial|8|18|0|CLEAN,181,181,181,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s18,,181,,,181,181
102,,12,libero_spatial|8|19|0|CLEAN,102,102,102,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t08_s19,,102,,,102,102
105,,12,libero_spatial|9|10|0|CLEAN,105,105,105,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s10,,105,,,105,105
121,,12,libero_spatial|9|11|0|CLEAN,121,121,121,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s11,,121,,,121,121
400,,12,libero_spatial|9|12|0|CLEAN,400,400,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s12,,400,,,400,400
112,,12,libero_spatial|9|13|0|CLEAN,112,112,112,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s13,,112,,,112,112
120,,12,libero_spatial|9|14|0|CLEAN,120,120,120,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s14,,120,,,120,120
135,,12,libero_spatial|9|15|0|CLEAN,135,135,135,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/spatial_gpu13/libero_spatial_t09_s15,,135,,,135,135
