step,action_hash_pre,action_hash_post,action_identical,env_action_hash,obs_hash
79,cd38fada479b0dbcacbc8ffd4a84f08ffd41c3454ba7371b656ac5aa2376980a,cd38fada479b0dbcacbc8ffd4a84f08ffd41c3454ba7371b656ac5aa2376980a,1,64ab0566dd911354ee3d3c3c1e1d7db4a652e6e1a89a074ebbbcab21e110af5a,9503b659178881e79f41113ef4543698741e5a5ff66541a0226c72929d057e60
80,cd38fada479b0dbcacbc8ffd4a84f08ffd41c3454ba7371b656ac5aa2376980a,cd38fada479b0dbcacbc8ffd4a84f08ffd41c3454ba7371b656ac5aa2376980a,1,64ab0566dd911354ee3d3c3c1e1d7db4a652e6e1a89a074ebbbcab21e110af5a,81c64b0fe7c9aa3dbf1f5eb5e36d09c4a9c55c651a2448ee9cbf40b0dc401f5c
81,b033d6cdefc2974bca9ca934d6e1564ac21f66826a2366c1dcb0f32e9fb0e9ae,b033d6cdefc2974bca9ca934d6e1564ac21f66826a2366c1dcb0f32e9fb0e9ae,1,3556220276782724a074e2199dabce667520bac387627d8c699e5c6cca38dd53,735e1c81fef50ea4d2c058af36f7979bfea82ebe9dfa45695ab830f57763166d
82,f483489f73d008cf8bde4591dd2b6219988f84356c8e54935b2ef95c03f4711d,f483489f73d008cf8bde4591dd2b6219988f84356c8e54935b2ef95c03f4711d,1,a0768dad98c87fb789b69523a54469321b62bb613235a569b4ac6f12ef6411b6,cb7e939a5de7ba8031d29af98f97aed4d875fa89c390dfac6c0144ab54f63229
83,b67c80d31257348e08f214cadb8b7b8d62d97d56d335fc74e72e684cb7f6db5e,b67c80d31257348e08f214cadb8b7b8d62d97d56d335fc74e72e684cb7f6db5e,1,55f23bb37a476c88a37350738c83481078c23f6f6bc81f3b0c00456a40fa62b2,88abb22e726bd5d588b036d041efc52d26ef626ff5ee90dbb84be499554cd22d
84,d8e056b5817b0fa1622c7dc79addf2e13ffd23077791038aa9997f3a8a9cbc49,d8e056b5817b0fa1622c7dc79addf2e13ffd23077791038aa9997f3a8a9cbc49,1,bc26b3111b97b37f2efd149c37c9dc87a457ffb0281bd32a44bd53e0a95d5fa9,c541be31c7531c9a80634281f1e5694a84cf039b93870e0377495f430e651b55
85,ab80b3609bf2dea7eb53998ee6025a66564189bd749e312e4534a51b421cad04,ab80b3609bf2dea7eb53998ee6025a66564189bd749e312e4534a51b421cad04,1,995fe4f0443567700482d75a98af80fc91cc1f6bfd4f820aab8376be917c1a1c,96ce775e03de04bfa46d11cfcb17fb344fa6690b1f3482f14c2767e91410c832
86,ffc6f9cad598ad09c70ccf160aadb10d4b07510139ec8a30fcba1ede3ce5fed0,ffc6f9cad598ad09c70ccf160aadb10d4b07510139ec8a30fcba1ede3ce5fed0,1,64a652488ac2ea43052d95ba5fc3b08ff1bc47ec84bd750bf227701552afd07f,3a2c850b85c664e6c86ee509b16f23f23ac53ed21c02ce63b84efe5d5314a27d
87,63b3502652b9e2c65d03f29f098fc02f7842fe890e415be431d2b83c6dffdcac,63b3502652b9e2c65d03f29f098fc02f7842fe890e415be431d2b83c6dffdcac,1,5568fdd9ba561a710ee8a9221275335484781b8dd5e9254a72f8818bc8fa59ef,2bc9b5609eace84c140a1b2ac3ff852303ce5a044f25140c12721c3bc187e6bd
88,4b0b4ae397db651a9c78b98562951fdd86e14ff14a74daaf1b5fcabefd57d3b2,4b0b4ae397db651a9c78b98562951fdd86e14ff14a74daaf1b5fcabefd57d3b2,1,0a717660abd011ea27802d8d9c8e060aeea2d6a809a00336dd163496a58fd4a3,237ccdc8a67f815b5709811ee86a6e66ca6e905aba1da620b6d0e20d2684b1b1
89,0c68c7aa4bd8a944ac49265e10a7460be8643dba124c8a812086acdbaeaf8888,0c68c7aa4bd8a944ac49265e10a7460be8643dba124c8a812086acdbaeaf8888,1,6d3fff27caf680a6359d65dc37a3e229d5c2bd33dc722fb108827f0d570a1cbc,6b3e1647c7b6392d547970ce9022e3ae01df8c6996e66a185a91beaba66bf0bf
90,acda3ceebb589266a58e4b20919ec8d81c5ec3b4b62485d33935915792119629,acda3ceebb589266a58e4b20919ec8d81c5ec3b4b62485d33935915792119629,1,f2625d10a38f0e342f067b156b3d0ee9e9a45f607d85932ee61c1150bdc0268d,6cb3909cf30813e4014fdb96ac9d4a53aef3fdfde934f04ff1298baf704a9dcc
91,acda3ceebb589266a58e4b20919ec8d81c5ec3b4b62485d33935915792119629,acda3ceebb589266a58e4b20919ec8d81c5ec3b4b62485d33935915792119629,1,f2625d10a38f0e342f067b156b3d0ee9e9a45f607d85932ee61c1150bdc0268d,c4c867fe6bc3f4bb34f1c1219543ae888cf5938d2e0834adf288f2952640d541
92,6ac979b0a56565de3c9073a31f4c25b967a1f5335e889d5504ad32e1f7935860,6ac979b0a56565de3c9073a31f4c25b967a1f5335e889d5504ad32e1f7935860,1,c852158566a31633df9ef668c5a82bd08e168c95a8d00e79690bf624639a21aa,ab61a95d2008764c243d7e0c65bbb477fe72a9455f4b79f868226eedcd6643a5
93,07a61af282df9bfea256b2f0db993b263ee3b2c7c3a813c633a24e673a5385cb,07a61af282df9bfea256b2f0db993b263ee3b2c7c3a813c633a24e673a5385cb,1,aa9975fae4026bb976cb0aee54be8d869d5b0839c361b04d6f70d147dcff518f,5eda3ac46f581f6915291f2488ea2e175ba1037ddb2b6b986e3bf4d512cabd2b
94,882d2ac66cd8447af854f224054f47f67cb2d16448e4d61cd15f0109ec5b8c2e,882d2ac66cd8447af854f224054f47f67cb2d16448e4d61cd15f0109ec5b8c2e,1,f09be10a8e186767eadcf861cde5fdc491381f840c2a8762144926025dddeb08,c88f09f24e373544de891aea017d855a97ac10a844f284d81885834f068c4d69
95,08e639f19725d4641377f13f1a84a76a1afb2db7329bcc874879a049a5c1526c,08e639f19725d4641377f13f1a84a76a1afb2db7329bcc874879a049a5c1526c,1,90ae803ffb4bfa87000334995f759b6779a9252011fc8e4fb94f3e0e78658fab,8297b47e7ae2c1452c4389fe33a09b5be806286ee754050908bfd6a5689a3279
96,d63ef2cd01f16bbc015de793c88079dd0cd6918fb07b073a8abdccd00e21b513,d63ef2cd01f16bbc015de793c88079dd0cd6918fb07b073a8abdccd00e21b513,1,84881d06e94af7ebbaf480c5c9edbb975b4e097e75a19d5d84468ed388f1162c,4e040aa7d8b5854263f2a59477ee8806212dd7dde3ef698f94eb5a7371edc3de
97,a12a868d7874c8be21aedcbbfd07786ca21b868c3a0367da9fcb0dc8835501ce,a12a868d7874c8be21aedcbbfd07786ca21b868c3a0367da9fcb0dc8835501ce,1,776857cace6f3635d05b341c383ea6a2d8c4a8de777b11b1fc43257f80e82136,f766f9266771497635a0dfc9fc156083065b56b5b866887dea78e1598f42a649
98,f1719a20e8889a2eda85aff0a44a233de7e425afc12d716f0415b971b90dace0,f1719a20e8889a2eda85aff0a44a233de7e425afc12d716f0415b971b90dace0,1,300d98467191293e10605e4fa7b39b568590cf37844b035877f1813e8e641da0,f581c79f6e8daa4ae8fee80cf2f8bd983e55240a5819ca0cf3075c1c177a8c6a
99,774902e70217f872d54d5fabcc7d818ede3b2852719c48350986a445a5f175b9,774902e70217f872d54d5fabcc7d818ede3b2852719c48350986a445a5f175b9,1,cac90ea30e856c751442166699ad8950c9efeca4851a04e615440bbe2d3adecb,76c86fb6e902e308191b78acc8c82b09cbe85bdc7a0d2bbdf7f5bd55ff4eace4
100,3e0df4f0941a8235358eb8fcb2cbf9b78f0cdb0546ed14565ec216331d0488cc,3e0df4f0941a8235358eb8fcb2cbf9b78f0cdb0546ed14565ec216331d0488cc,1,20fdb187dfbc2a7405e80a4bde5eece88a12923d3b40c5dee1435310066f13bb,c65dbfbaef9dd59a3ab69343ec0d0bae23789d82637db92ce338cf0d48441e8d
101,10d599adf3852ba707258aa0d5b0ca94ec042503a3a76c2b740d5f53697dfb41,10d599adf3852ba707258aa0d5b0ca94ec042503a3a76c2b740d5f53697dfb41,1,cc6f3859cefc4bcb632d65134095c5b9fa72112541abd6c52b74744074ee788d,89e59100358d47ca88b17eeca5925a79b81c18fb309278a1363cc692f4481990
102,9b290d94b26ddfda64a076c330f26692e426cf89cf3c02883b3f20c6e410ad27,9b290d94b26ddfda64a076c330f26692e426cf89cf3c02883b3f20c6e410ad27,1,860c3dca767807e06b6d39f5a91ba03979c55be66ee35a2bf48f8a6effe89d79,8acb60a686fdf8cf460e00bf611c1d3894316ffa5b097d0b21c2943f700b62e2
103,7dcaa4153b2fc3dda98826012cfb7308a5c4d29251b5dd06a53e1f6c3b0542d1,7dcaa4153b2fc3dda98826012cfb7308a5c4d29251b5dd06a53e1f6c3b0542d1,1,0506a357a6aa45705588ef1932ea45d1628c1b1397d3801d82c855169ea511b1,e1562414254b200f98fbd7986f1e71ab395a8484178cebb6139dbdf537b4df94
104,069660dec80dd7c661ecbed36a0a3a14a3c49414ba04ecfc66f9b810d7ee1acd,069660dec80dd7c661ecbed36a0a3a14a3c49414ba04ecfc66f9b810d7ee1acd,1,75f57b972a8ce2b505012f2909281b7020d12229f4d3675e364333abbcb56030,847825ae431b6144ebd109f41e51d9658094f3ffd8ecc74a8ac65202e8cc3851
105,36d288f14549e9162e7b686e31ab2bfbe7bfc5b81e237bc7b8e0a43a1a63dcb6,36d288f14549e9162e7b686e31ab2bfbe7bfc5b81e237bc7b8e0a43a1a63dcb6,1,3495b8bd9be5e407257916ca701cff8acf08862d73078613c6a7cc003a51ecc5,87fd05ce779a632b0f8ea0c9bb50233224e0ea0076dd2ba7be1091f61e534913
106,6ec860c300b918b33ce59836665765a0d7305d3f83afea18da54b05f900ce922,6ec860c300b918b33ce59836665765a0d7305d3f83afea18da54b05f900ce922,1,a4391c2e866130963738968917d568bd5ae0f1ad68bc248c16d2c9bb66768d0b,d81265bbb1e3e27b2b3be9660931a41db5fa84b90d445354ca6edf4adc5703d2
107,2c60f69afbeea8ebaaab0685de2588a9ba48b260ae1c3228d83345a06c593a09,2c60f69afbeea8ebaaab0685de2588a9ba48b260ae1c3228d83345a06c593a09,1,8a795271ae53e89a3c2c3ac186a643c36112d0660980db0d9405a9594caa04b5,c5eb5df37b2d643ceb61298221e27a37e4cf8937371a6a351b9d6dc0ae8a1854
108,447f4041e9ad33c7d3aa9eb75ec9d467a60da0aba2494a452f6db5e5f9848c12,447f4041e9ad33c7d3aa9eb75ec9d467a60da0aba2494a452f6db5e5f9848c12,1,e7e489fc096466683c237bea98390d3e46707beea54250fe00e8dd8816d81fc3,e3840a1cfbe5d302541425602ffa44a8d7e22d75c5f93e402942edda1f049a00
109,0133f1753a7c3ec983a5e708955184caa71e9aff90c710aa19e261f5a719f0b9,0133f1753a7c3ec983a5e708955184caa71e9aff90c710aa19e261f5a719f0b9,1,e22528858a6651b8722112b156dedd7a1890a0d14e32f2a09946bf5207f58ac2,6c994a5e0c956fc2bae919297f8c7e5d7661b36a4c823c85da10abba7c7f60c1
110,12e71c6170c0b237719f6165926eed2428eeed6808528880df85bfdeaa053e74,12e71c6170c0b237719f6165926eed2428eeed6808528880df85bfdeaa053e74,1,90f2b230ea17f7f17c61859989dfcf7d170f87149303234e2b7ce44176ae41bd,f6e89b3cec02f7b1c0093edcc4f9f2896f1d360f105e3e7e9df17c001a190819
111,fcf7b0dff77669693a0961baf1f65d41e2c7c3ea950aad78b30f747b59670c03,fcf7b0dff77669693a0961baf1f65d41e2c7c3ea950aad78b30f747b59670c03,1,9481c5b6aaec99bdefd23e284078076a2f016d629bbc824231187610bd5cfb56,e4dd1d8e56a43452a0275e03541e944027c85207e71d7089367d558bdf7fff8f
112,a45e42bc9cfe72f7bd708b0aa56cb6a4be4d2785198f36c0c70b639eee7e1b7a,a45e42bc9cfe72f7bd708b0aa56cb6a4be4d2785198f36c0c70b639eee7e1b7a,1,226870cf9fc098260bf7d34887380e091158ce93f1e18cf88ff073b438135d6c,2356d418615e49e6d7a40d19783b66d0e00f66decb283dc08ffa38ffb045725a
113,404465104f1c2f64fedb38501440c5395117195c2e87f4346423abf9100b4661,404465104f1c2f64fedb38501440c5395117195c2e87f4346423abf9100b4661,1,d1f454f03c58d031950f7f6a2866641ee4e45dc93a0d4dd30fe62ece91de3f0d,5ab8cd78175c0e5cdd5d28f293f95975fc584909807cedc63bab366eab0e68f5
114,404465104f1c2f64fedb38501440c5395117195c2e87f4346423abf9100b4661,404465104f1c2f64fedb38501440c5395117195c2e87f4346423abf9100b4661,1,d1f454f03c58d031950f7f6a2866641ee4e45dc93a0d4dd30fe62ece91de3f0d,961ec8c1e2725e7613273de8b316924a58be907a05475f364b0cfc592e3dec5e
115,22c20894d49520bb6ee97c670cbd69c3bd4698bcf84b00bf84164911f3669032,22c20894d49520bb6ee97c670cbd69c3bd4698bcf84b00bf84164911f3669032,1,de104148f683a61b20b22ef398a744ae6fbcb8b56515e190ca4303139073e0d2,d8a09c164787a44351461a3717a2a618b45f9c893a5692f58998a3fb96914bcb
116,d43ff44dbed0acac8e3b9e3cb6d719218396e679d076a5af138867cee0ab53cc,d43ff44dbed0acac8e3b9e3cb6d719218396e679d076a5af138867cee0ab53cc,1,fef8018a233f7e5c4e220c7d892143fb886dfbfa93d522157fe5ff6ea05829c7,219f11d359ad975ef39a974ea6d360b0bb15abd4528a895709bbe59caaf0885d
117,a155cf573029827fca1358bcde91a0971e9b50a21600bd7cd11e35b72123be1f,a155cf573029827fca1358bcde91a0971e9b50a21600bd7cd11e35b72123be1f,1,8f09c74bda02239e286dc5d132d2e5ae1fc2eef116cc447af6d2388c4a93a10d,7efe3a33fdc0b81828102630dbc0d2e9dd9a3dc6ce4579c4ded371996a7bbe12
118,09512740372e497cd2b1718ad30d5625a7af6b76668947646b03a6b6baf794bc,09512740372e497cd2b1718ad30d5625a7af6b76668947646b03a6b6baf794bc,1,5a05c6c15b2beec6002f2c248945ca0f9b5108be9789bbb254d19b6713c1837d,4fe70c157936c900e2cc795f9a22565527c36a0e19df3a3f26e45d5038321cdc
119,f664c6fc21b5eb0d29c72cdd4e9406d695dcdd582902f0f8632e473a0339dcc1,f664c6fc21b5eb0d29c72cdd4e9406d695dcdd582902f0f8632e473a0339dcc1,1,164c3cbaf1a189481054642ea52049c247b4a14accda8cf932a63b763e957379,8969d4c953ad0b895261a8fcc2f45d23332afffbff4e18cfafec53de0cbdcfd7
120,54014658648eb488912732dd36d4585464b934df052891e8fea8cdc5a42c75bd,54014658648eb488912732dd36d4585464b934df052891e8fea8cdc5a42c75bd,1,f184f651041ae41b0bf42bec96b6a0524047e678a16f7327e5e493e29fa11895,d1fb9f6f4a8af454f7eced26acb69a6e6cffa897d34fa185d830e99a9de52995
121,b410562e6cb11da8562e018a4b3768dca61d9da71d4abba12fe97f4da1f9f89d,b410562e6cb11da8562e018a4b3768dca61d9da71d4abba12fe97f4da1f9f89d,1,803263e46df65e0390e6e1c896358dc2ed33b09c1b06d6160060f628c0814b1b,a244449789ce98cf042a35d05b7f2abdb082a2bc756c1eafe15108255238d0c3
122,54014658648eb488912732dd36d4585464b934df052891e8fea8cdc5a42c75bd,54014658648eb488912732dd36d4585464b934df052891e8fea8cdc5a42c75bd,1,f184f651041ae41b0bf42bec96b6a0524047e678a16f7327e5e493e29fa11895,cc99eb47a2c7c640a6b0cf2bb13e8b893c13c9a01939ffc5b80b4a6e3958a813
123,2c2ed2718a1e7c0feba427b56a24d155385dc1872a4b5cfaf01b198a1ac84881,2c2ed2718a1e7c0feba427b56a24d155385dc1872a4b5cfaf01b198a1ac84881,1,c83275302e6b6e8a8ffca320cd44901783ed606cfa5cd3f1a02084fbf5505c98,77101ccb843ed531a342d3a3d61f89c6b56537ee93554ad3381c7ff44492bef0
