source,task,state_id,filename,path
stageb_s20m4_clean_scan_20260613,butter,21,trace_butter_s21_w0_10_s20d_clean_seed0_job330092.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s21_w0_10_s20d_clean_seed0_job330092.csv
stageb_s20m4_clean_scan_20260613,butter,22,trace_butter_s22_w0_10_s20d_clean_seed0_job330093.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s22_w0_10_s20d_clean_seed0_job330093.csv
stageb_s20m4_clean_scan_20260613,butter,23,trace_butter_s23_w0_10_s20d_clean_seed0_job330094.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s23_w0_10_s20d_clean_seed0_job330094.csv
stageb_s20m4_clean_scan_20260613,butter,24,trace_butter_s24_w0_10_s20d_clean_seed0_job330095.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s24_w0_10_s20d_clean_seed0_job330095.csv
stageb_s20m4_clean_scan_20260613,butter,25,trace_butter_s25_w0_10_s20d_clean_seed0_job330096.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s25_w0_10_s20d_clean_seed0_job330096.csv
stageb_s20m4_clean_scan_20260613,butter,26,trace_butter_s26_w0_10_s20d_clean_seed0_job330097.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s26_w0_10_s20d_clean_seed0_job330097.csv
stageb_s20m4_clean_scan_20260613,butter,27,trace_butter_s27_w0_10_s20d_clean_seed0_job330098.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s27_w0_10_s20d_clean_seed0_job330098.csv
stageb_s20m4_clean_scan_20260613,butter,28,trace_butter_s28_w0_10_s20d_clean_seed0_job330099.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s28_w0_10_s20d_clean_seed0_job330099.csv
stageb_s20m4_clean_scan_20260613,butter,29,trace_butter_s29_w0_10_s20d_clean_seed0_job330100.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s29_w0_10_s20d_clean_seed0_job330100.csv
stageb_s20m4_clean_scan_20260613,butter,30,trace_butter_s30_w0_10_s20d_clean_seed0_job330101.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s30_w0_10_s20d_clean_seed0_job330101.csv
stageb_s20m4_clean_scan_20260613,butter,31,trace_butter_s31_w0_10_s20d_clean_seed0_job330102.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s31_w0_10_s20d_clean_seed0_job330102.csv
stageb_s20m4_clean_scan_20260613,butter,32,trace_butter_s32_w0_10_s20d_clean_seed0_job330103.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s32_w0_10_s20d_clean_seed0_job330103.csv
stageb_s20m4_clean_scan_20260613,butter,33,trace_butter_s33_w0_10_s20d_clean_seed0_job330104.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s33_w0_10_s20d_clean_seed0_job330104.csv
stageb_s20m4_clean_scan_20260613,butter,34,trace_butter_s34_w0_10_s20d_clean_seed0_job330105.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s34_w0_10_s20d_clean_seed0_job330105.csv
stageb_s20m4_clean_scan_20260613,butter,35,trace_butter_s35_w0_10_s20d_clean_seed0_job330106.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s35_w0_10_s20d_clean_seed0_job330106.csv
stageb_s20m4_clean_scan_20260613,butter,36,trace_butter_s36_w0_10_s20d_clean_seed0_job330107.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s36_w0_10_s20d_clean_seed0_job330107.csv
stageb_s20m4_clean_scan_20260613,butter,37,trace_butter_s37_w0_10_s20d_clean_seed0_job330108.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s37_w0_10_s20d_clean_seed0_job330108.csv
stageb_s20m4_clean_scan_20260613,butter,38,trace_butter_s38_w0_10_s20d_clean_seed0_job330109.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s38_w0_10_s20d_clean_seed0_job330109.csv
stageb_s20m4_clean_scan_20260613,butter,39,trace_butter_s39_w0_10_s20d_clean_seed0_job330110.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s39_w0_10_s20d_clean_seed0_job330110.csv
stageb_s20m4_clean_scan_20260613,butter,40,trace_butter_s40_w0_10_s20d_clean_seed0_job330111.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s40_w0_10_s20d_clean_seed0_job330111.csv
stageb_s20m4_clean_scan_20260613,butter,41,trace_butter_s41_w0_10_s20d_clean_seed0_job330112.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s41_w0_10_s20d_clean_seed0_job330112.csv
stageb_s20m4_clean_scan_20260613,butter,42,trace_butter_s42_w0_10_s20d_clean_seed0_job330113.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s42_w0_10_s20d_clean_seed0_job330113.csv
stageb_s20m4_clean_scan_20260613,butter,43,trace_butter_s43_w0_10_s20d_clean_seed0_job330114.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s43_w0_10_s20d_clean_seed0_job330114.csv
stageb_s20m4_clean_scan_20260613,butter,44,trace_butter_s44_w0_10_s20d_clean_seed0_job330115.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s44_w0_10_s20d_clean_seed0_job330115.csv
stageb_s20m4_clean_scan_20260613,butter,45,trace_butter_s45_w0_10_s20d_clean_seed0_job330116.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s45_w0_10_s20d_clean_seed0_job330116.csv
stageb_s20m4_clean_scan_20260613,butter,46,trace_butter_s46_w0_10_s20d_clean_seed0_job330117.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s46_w0_10_s20d_clean_seed0_job330117.csv
stageb_s20m4_clean_scan_20260613,butter,47,trace_butter_s47_w0_10_s20d_clean_seed0_job330118.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s47_w0_10_s20d_clean_seed0_job330118.csv
stageb_s20m4_clean_scan_20260613,butter,48,trace_butter_s48_w0_10_s20d_clean_seed0_job330119.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s48_w0_10_s20d_clean_seed0_job330119.csv
stageb_s20m4_clean_scan_20260613,butter,49,trace_butter_s49_w0_10_s20d_clean_seed0_job330120.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_butter_s49_w0_10_s20d_clean_seed0_job330120.csv
stageb_s20m4_clean_scan_20260613,pudding,10,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121.csv
stageb_s20m4_clean_scan_20260613,pudding,11,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122.csv
stageb_s20m4_clean_scan_20260613,pudding,12,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123.csv
stageb_s20m4_clean_scan_20260613,pudding,13,trace_chocolate_pudding_s13_w0_10_s20d_clean_seed0_job330124.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s13_w0_10_s20d_clean_seed0_job330124.csv
stageb_s20m4_clean_scan_20260613,pudding,14,trace_chocolate_pudding_s14_w0_10_s20d_clean_seed0_job330125.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s14_w0_10_s20d_clean_seed0_job330125.csv
stageb_s20m4_clean_scan_20260613,pudding,15,trace_chocolate_pudding_s15_w0_10_s20d_clean_seed0_job330126.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s15_w0_10_s20d_clean_seed0_job330126.csv
stageb_s20m4_clean_scan_20260613,pudding,17,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128.csv
stageb_s20m4_clean_scan_20260613,pudding,18,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129.csv
stageb_s20m4_clean_scan_20260613,pudding,19,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130.csv
stageb_s20m4_clean_scan_20260613,pudding,20,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131.csv
stageb_s20m4_clean_scan_20260613,pudding,21,trace_chocolate_pudding_s21_w0_10_s20d_clean_seed0_job330132.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s21_w0_10_s20d_clean_seed0_job330132.csv
stageb_s20m4_clean_scan_20260613,pudding,22,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133.csv
stageb_s20m4_clean_scan_20260613,pudding,23,trace_chocolate_pudding_s23_w0_10_s20d_clean_seed0_job330134.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s23_w0_10_s20d_clean_seed0_job330134.csv
stageb_s20m4_clean_scan_20260613,pudding,24,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135.csv
stageb_s20m4_clean_scan_20260613,pudding,25,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136.csv
stageb_s20m4_clean_scan_20260613,pudding,26,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137.csv
stageb_s20m4_clean_scan_20260613,pudding,27,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138.csv
stageb_s20m4_clean_scan_20260613,pudding,28,trace_chocolate_pudding_s28_w0_10_s20d_clean_seed0_job330139.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s28_w0_10_s20d_clean_seed0_job330139.csv
stageb_s20m4_clean_scan_20260613,pudding,29,trace_chocolate_pudding_s29_w0_10_s20d_clean_seed0_job330140.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s29_w0_10_s20d_clean_seed0_job330140.csv
stageb_s20m4_clean_scan_20260613,pudding,30,trace_chocolate_pudding_s30_w0_10_s20d_clean_seed0_job330141.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s30_w0_10_s20d_clean_seed0_job330141.csv
stageb_s20m4_clean_scan_20260613,pudding,31,trace_chocolate_pudding_s31_w0_10_s20d_clean_seed0_job330142.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s31_w0_10_s20d_clean_seed0_job330142.csv
stageb_s20m4_clean_scan_20260613,pudding,32,trace_chocolate_pudding_s32_w0_10_s20d_clean_seed0_job330143.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s32_w0_10_s20d_clean_seed0_job330143.csv
stageb_s20m4_clean_scan_20260613,pudding,33,trace_chocolate_pudding_s33_w0_10_s20d_clean_seed0_job330144.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s33_w0_10_s20d_clean_seed0_job330144.csv
stageb_s20m4_clean_scan_20260613,pudding,34,trace_chocolate_pudding_s34_w0_10_s20d_clean_seed0_job330145.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s34_w0_10_s20d_clean_seed0_job330145.csv
stageb_s20m4_clean_scan_20260613,pudding,35,trace_chocolate_pudding_s35_w0_10_s20d_clean_seed0_job330146.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s35_w0_10_s20d_clean_seed0_job330146.csv
stageb_s20m4_clean_scan_20260613,pudding,36,trace_chocolate_pudding_s36_w0_10_s20d_clean_seed0_job330147.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s36_w0_10_s20d_clean_seed0_job330147.csv
stageb_s20m4_clean_scan_20260613,pudding,37,trace_chocolate_pudding_s37_w0_10_s20d_clean_seed0_job330148.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s37_w0_10_s20d_clean_seed0_job330148.csv
stageb_s20m4_clean_scan_20260613,pudding,38,trace_chocolate_pudding_s38_w0_10_s20d_clean_seed0_job330149.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s38_w0_10_s20d_clean_seed0_job330149.csv
stageb_s20m4_clean_scan_20260613,pudding,39,trace_chocolate_pudding_s39_w0_10_s20d_clean_seed0_job330150.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s39_w0_10_s20d_clean_seed0_job330150.csv
stageb_s20m4_clean_scan_20260613,pudding,40,trace_chocolate_pudding_s40_w0_10_s20d_clean_seed0_job330151.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s40_w0_10_s20d_clean_seed0_job330151.csv
stageb_s20m4_clean_scan_20260613,pudding,41,trace_chocolate_pudding_s41_w0_10_s20d_clean_seed0_job330152.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s41_w0_10_s20d_clean_seed0_job330152.csv
stageb_s20m4_clean_scan_20260613,pudding,42,trace_chocolate_pudding_s42_w0_10_s20d_clean_seed0_job330153.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s42_w0_10_s20d_clean_seed0_job330153.csv
stageb_s20m4_clean_scan_20260613,pudding,43,trace_chocolate_pudding_s43_w0_10_s20d_clean_seed0_job330154.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s43_w0_10_s20d_clean_seed0_job330154.csv
stageb_s20m4_clean_scan_20260613,pudding,44,trace_chocolate_pudding_s44_w0_10_s20d_clean_seed0_job330155.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s44_w0_10_s20d_clean_seed0_job330155.csv
stageb_s20m4_clean_scan_20260613,pudding,45,trace_chocolate_pudding_s45_w0_10_s20d_clean_seed0_job330156.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s45_w0_10_s20d_clean_seed0_job330156.csv
stageb_s20m4_clean_scan_20260613,pudding,46,trace_chocolate_pudding_s46_w0_10_s20d_clean_seed0_job330157.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s46_w0_10_s20d_clean_seed0_job330157.csv
stageb_s20m4_clean_scan_20260613,pudding,47,trace_chocolate_pudding_s47_w0_10_s20d_clean_seed0_job330158.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s47_w0_10_s20d_clean_seed0_job330158.csv
stageb_s20m4_clean_scan_20260613,pudding,48,trace_chocolate_pudding_s48_w0_10_s20d_clean_seed0_job330159.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s48_w0_10_s20d_clean_seed0_job330159.csv
stageb_s20m4_clean_scan_20260613,pudding,49,trace_chocolate_pudding_s49_w0_10_s20d_clean_seed0_job330160.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_chocolate_pudding_s49_w0_10_s20d_clean_seed0_job330160.csv
stageb_s20m4_clean_scan_20260613,cheese,10,trace_cream_cheese_s10_w0_10_s20d_clean_seed0_job330161.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s10_w0_10_s20d_clean_seed0_job330161.csv
stageb_s20m4_clean_scan_20260613,cheese,11,trace_cream_cheese_s11_w0_10_s20d_clean_seed0_job330162.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s11_w0_10_s20d_clean_seed0_job330162.csv
stageb_s20m4_clean_scan_20260613,cheese,12,trace_cream_cheese_s12_w0_10_s20d_clean_seed0_job330163.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s12_w0_10_s20d_clean_seed0_job330163.csv
stageb_s20m4_clean_scan_20260613,cheese,13,trace_cream_cheese_s13_w0_10_s20d_clean_seed0_job330164.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s13_w0_10_s20d_clean_seed0_job330164.csv
stageb_s20m4_clean_scan_20260613,cheese,14,trace_cream_cheese_s14_w0_10_s20d_clean_seed0_job330165.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s14_w0_10_s20d_clean_seed0_job330165.csv
stageb_s20m4_clean_scan_20260613,cheese,15,trace_cream_cheese_s15_w0_10_s20d_clean_seed0_job330166.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s15_w0_10_s20d_clean_seed0_job330166.csv
stageb_s20m4_clean_scan_20260613,cheese,16,trace_cream_cheese_s16_w0_10_s20d_clean_seed0_job330167.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s16_w0_10_s20d_clean_seed0_job330167.csv
stageb_s20m4_clean_scan_20260613,cheese,17,trace_cream_cheese_s17_w0_10_s20d_clean_seed0_job330168.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s17_w0_10_s20d_clean_seed0_job330168.csv
stageb_s20m4_clean_scan_20260613,cheese,18,trace_cream_cheese_s18_w0_10_s20d_clean_seed0_job330169.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s18_w0_10_s20d_clean_seed0_job330169.csv
stageb_s20m4_clean_scan_20260613,cheese,19,trace_cream_cheese_s19_w0_10_s20d_clean_seed0_job330170.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s19_w0_10_s20d_clean_seed0_job330170.csv
stageb_s20m4_clean_scan_20260613,cheese,20,trace_cream_cheese_s20_w0_10_s20d_clean_seed0_job330171.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s20_w0_10_s20d_clean_seed0_job330171.csv
stageb_s20m4_clean_scan_20260613,cheese,21,trace_cream_cheese_s21_w0_10_s20d_clean_seed0_job330172.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s21_w0_10_s20d_clean_seed0_job330172.csv
stageb_s20m4_clean_scan_20260613,cheese,22,trace_cream_cheese_s22_w0_10_s20d_clean_seed0_job330173.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s22_w0_10_s20d_clean_seed0_job330173.csv
stageb_s20m4_clean_scan_20260613,cheese,23,trace_cream_cheese_s23_w0_10_s20d_clean_seed0_job330174.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s23_w0_10_s20d_clean_seed0_job330174.csv
stageb_s20m4_clean_scan_20260613,cheese,24,trace_cream_cheese_s24_w0_10_s20d_clean_seed0_job330175.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s24_w0_10_s20d_clean_seed0_job330175.csv
stageb_s20m4_clean_scan_20260613,cheese,25,trace_cream_cheese_s25_w0_10_s20d_clean_seed0_job330176.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s25_w0_10_s20d_clean_seed0_job330176.csv
stageb_s20m4_clean_scan_20260613,cheese,26,trace_cream_cheese_s26_w0_10_s20d_clean_seed0_job330177.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s26_w0_10_s20d_clean_seed0_job330177.csv
stageb_s20m4_clean_scan_20260613,cheese,27,trace_cream_cheese_s27_w0_10_s20d_clean_seed0_job330178.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s27_w0_10_s20d_clean_seed0_job330178.csv
stageb_s20m4_clean_scan_20260613,cheese,28,trace_cream_cheese_s28_w0_10_s20d_clean_seed0_job330179.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s28_w0_10_s20d_clean_seed0_job330179.csv
stageb_s20m4_clean_scan_20260613,cheese,29,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180.csv
stageb_s20m4_clean_scan_20260613,cheese,30,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181.csv
stageb_s20m4_clean_scan_20260613,cheese,31,trace_cream_cheese_s31_w0_10_s20d_clean_seed0_job330182.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s31_w0_10_s20d_clean_seed0_job330182.csv
stageb_s20m4_clean_scan_20260613,cheese,32,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183.csv
stageb_s20m4_clean_scan_20260613,cheese,33,trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184.csv
stageb_s20m4_clean_scan_20260613,cheese,34,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185.csv
stageb_s20m4_clean_scan_20260613,cheese,35,trace_cream_cheese_s35_w0_10_s20d_clean_seed0_job330186.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s35_w0_10_s20d_clean_seed0_job330186.csv
stageb_s20m4_clean_scan_20260613,cheese,36,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187.csv
stageb_s20m4_clean_scan_20260613,cheese,37,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188.csv
stageb_s20m4_clean_scan_20260613,cheese,38,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189.csv
stageb_s20m4_clean_scan_20260613,cheese,39,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190.csv
stageb_s20m4_clean_scan_20260613,cheese,40,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191.csv
stageb_s20m4_clean_scan_20260613,cheese,41,trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192.csv
stageb_s20m4_clean_scan_20260613,cheese,42,trace_cream_cheese_s42_w0_10_s20d_clean_seed0_job330193.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s42_w0_10_s20d_clean_seed0_job330193.csv
stageb_s20m4_clean_scan_20260613,cheese,43,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194.csv
stageb_s20m4_clean_scan_20260613,cheese,44,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195.csv
stageb_s20m4_clean_scan_20260613,cheese,45,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196.csv
stageb_s20m4_clean_scan_20260613,cheese,46,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197.csv
stageb_s20m4_clean_scan_20260613,cheese,47,trace_cream_cheese_s47_w0_10_s20d_clean_seed0_job330198.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s47_w0_10_s20d_clean_seed0_job330198.csv
stageb_s20m4_clean_scan_20260613,cheese,48,trace_cream_cheese_s48_w0_10_s20d_clean_seed0_job330199.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s48_w0_10_s20d_clean_seed0_job330199.csv
stageb_s20m4_clean_scan_20260613,cheese,49,trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200.csv
stageb_s20m4_clean_scan_20260613,ketchup,10,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201.csv
stageb_s20m4_clean_scan_20260613,ketchup,11,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202.csv
