task_key,state_id,seed,window_start,window_end,n_window_steps,actual_max_step,done_before_window,done_inside_window,candidate_source,trace_version,source_snapshot_id,prompt_style,image_preprocess_style,open_convention,qpos_source,clean_open_count,clean_open_frac,raw_gripper_mean,raw_gripper_max,qpos_abs_sum_pre,qpos_abs_sum_window_mean,qpos_abs_sum_window_max,qpos_abs_sum_slope,eef_displacement,candidate_stratum
butter,0,0,175,185,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.043055,0.042773,0.042986,-3.32e-05,0.000193,medium_opportunity
butter,0,0,180,190,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042773,0.042662,0.042743,-1.33e-05,7.5e-05,medium_opportunity
butter,0,0,185,195,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042665,0.042614,0.042654,-6.9e-06,2.4e-05,medium_opportunity
butter,0,0,190,200,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042617,0.042589,0.04261,-3.6e-06,1e-06,medium_opportunity
butter,0,0,195,205,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042589,0.042573,0.042585,-2.8e-06,0.0,medium_opportunity
butter,0,0,200,210,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042577,0.042559,0.042574,-2.7e-06,2e-06,medium_opportunity
butter,0,0,205,215,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042564,0.042547,0.042557,-1.8e-06,7e-06,medium_opportunity
butter,0,0,210,220,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042548,0.04254,0.042547,-1.4e-06,3.2e-05,medium_opportunity
butter,0,0,215,225,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.042541,0.042533,0.042539,-1.1e-06,6e-05,medium_opportunity
butter,0,0,220,230,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,2,0.182,0.1811,0.9961,0.042535,0.04258,0.042793,1.5e-06,0.000167,medium_opportunity
butter,0,0,225,235,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,4,0.364,0.3622,0.9961,0.042529,0.042627,0.042793,2.4e-06,0.000313,medium_opportunity
butter,0,0,230,240,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,5,0.455,0.4528,0.9961,0.042713,0.042627,0.042806,2.58e-05,0.00027,medium_opportunity
butter,0,0,235,245,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,6,0.545,0.5433,0.9961,0.042726,0.042636,0.042809,2.57e-05,0.000178,medium_opportunity
butter,0,0,240,250,11,261,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,5,0.455,0.4528,0.9961,0.042627,0.042724,0.043033,-1.98e-05,6.9e-05,medium_opportunity
butter,1,1,5,15,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,9,0.818,0.815,0.9961,0.050673,0.059953,0.075575,0.0023255,0.011476,hard_negative_or_idle
butter,1,1,10,20,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,10,0.909,0.9055,0.9961,0.054612,0.071492,0.077243,0.0018503,0.009055,hard_negative_or_idle
butter,1,1,15,25,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,10,0.909,0.9055,0.9961,0.073683,0.077086,0.078077,0.0002502,0.001259,hard_negative_or_idle
butter,1,1,20,30,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076659,0.07801,0.078456,0.0001213,0.00065,hard_negative_or_idle
butter,1,1,25,35,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.077983,0.078441,0.078759,6.82e-05,0.000334,hard_negative_or_idle
butter,1,1,30,40,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078386,0.078748,0.079003,5.47e-05,0.000266,hard_negative_or_idle
butter,1,1,35,45,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078704,0.078994,0.0792,4.41e-05,0.000221,hard_negative_or_idle
butter,1,1,40,50,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078959,0.079192,0.079357,3.54e-05,0.000188,hard_negative_or_idle
butter,1,1,45,55,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079164,0.079351,0.079484,2.84e-05,0.000153,hard_negative_or_idle
butter,1,1,50,60,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,9,0.818,0.815,0.9961,0.079328,0.079407,0.079567,-5.55e-05,0.000267,hard_negative_or_idle
butter,1,1,55,65,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,4,0.364,0.3622,0.9961,0.07946,0.070067,0.079567,-0.0038149,0.019051,hard_negative_or_idle
butter,1,1,60,70,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,1,0.091,0.0906,0.9961,0.079567,0.041384,0.078802,-0.0072006,0.035995,hard_negative_or_idle
butter,1,1,65,75,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,1,0.091,0.0906,0.9961,0.050754,0.013071,0.041335,-0.0038842,0.019451,high_opportunity
butter,1,1,70,80,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,1,0.091,0.0906,0.9961,0.008399,0.003453,0.006796,-0.0004405,0.002229,high_opportunity
butter,1,1,75,85,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,2,0.182,0.1811,0.9961,0.002881,0.002613,0.003709,0.0001216,0.000608,medium_opportunity
butter,1,1,80,90,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,4,0.364,0.3622,0.9961,0.00197,0.004671,0.010878,0.0008487,0.004247,medium_opportunity
butter,1,1,85,95,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,4,0.364,0.3622,0.9961,0.002804,0.007023,0.012446,7.81e-05,0.000389,medium_opportunity
butter,1,1,90,100,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,2,0.182,0.1811,0.9961,0.009847,0.006575,0.012446,-0.000782,0.003924,high_opportunity
butter,1,1,95,105,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,1,0.091,0.0906,0.9961,0.004939,0.003376,0.005005,-0.0002513,0.001117,high_opportunity
butter,1,1,100,110,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.003879,0.002082,0.003058,-0.000147,0.000574,medium_opportunity
butter,1,1,105,115,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.002071,0.001603,0.001977,-7.01e-05,0.000335,medium_opportunity
butter,1,1,110,120,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.001659,0.001288,0.001588,-5.63e-05,0.000265,medium_opportunity
butter,1,1,115,125,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.001333,0.00108,0.001276,-2.76e-05,0.000128,medium_opportunity
butter,1,1,120,130,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.001071,0.001002,0.001025,-2.5e-06,2.1e-05,medium_opportunity
butter,1,1,125,135,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,3.8e-05,medium_opportunity
butter,1,1,130,140,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,5.6e-05,medium_opportunity
butter,1,1,135,145,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,3,0.273,0.2717,0.9961,0.001,0.00148,0.005643,0.0004643,0.002213,high_opportunity
butter,1,1,140,150,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,7,0.636,0.6339,0.9961,0.001,0.013404,0.038489,0.0037489,0.018644,medium_opportunity
butter,1,1,145,155,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,9,0.818,0.815,0.9961,0.001639,0.036394,0.061715,0.0056072,0.028026,hard_negative_or_idle
butter,1,1,150,160,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,10,0.909,0.9055,0.9961,0.035766,0.060619,0.077078,0.0038589,0.019308,hard_negative_or_idle
butter,1,1,155,165,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.054675,0.074591,0.078021,0.0016306,0.008159,hard_negative_or_idle
butter,1,1,160,170,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07635,0.077943,0.078411,0.0001333,0.00067,hard_negative_or_idle
butter,1,1,165,175,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.077933,0.078395,0.078724,7.03e-05,0.000352,hard_negative_or_idle
butter,1,1,170,180,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07834,0.078711,0.078975,5.64e-05,0.000282,hard_negative_or_idle
butter,1,1,175,185,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078666,0.078965,0.079177,4.53e-05,0.000227,hard_negative_or_idle
butter,1,1,180,190,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078929,0.079169,0.079339,3.64e-05,0.000182,hard_negative_or_idle
butter,1,1,185,195,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07914,0.079332,0.079469,2.92e-05,0.000146,hard_negative_or_idle
butter,1,1,190,200,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079309,0.079464,0.079573,2.34e-05,0.000117,hard_negative_or_idle
butter,1,1,195,205,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079445,0.079569,0.079657,1.88e-05,9.4e-05,hard_negative_or_idle
butter,1,1,200,210,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079554,0.079654,0.079725,1.52e-05,7.5e-05,hard_negative_or_idle
butter,1,1,205,215,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079642,0.079722,0.079779,1.22e-05,6e-05,hard_negative_or_idle
butter,1,1,210,220,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079712,0.079777,0.079822,9.7e-06,4.9e-05,hard_negative_or_idle
butter,1,1,215,225,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079769,0.079821,0.079857,7.8e-06,3.9e-05,hard_negative_or_idle
butter,1,1,220,230,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079815,0.079856,0.079885,6.3e-06,3.1e-05,hard_negative_or_idle
butter,1,1,225,235,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079851,0.079884,0.079908,5.1e-06,2.4e-05,hard_negative_or_idle
butter,1,1,230,240,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07988,0.079907,0.079926,4.1e-06,1.9e-05,hard_negative_or_idle
butter,1,1,235,245,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079904,0.079925,0.079941,3.3e-06,1.6e-05,hard_negative_or_idle
butter,1,1,240,250,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079923,0.07994,0.079952,2.6e-06,1.3e-05,hard_negative_or_idle
butter,1,1,245,255,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079938,0.079952,0.079962,2.1e-06,1e-05,hard_negative_or_idle
butter,1,1,250,260,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07995,0.079961,0.079968,1.6e-06,8e-06,hard_negative_or_idle
butter,1,1,255,265,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.07996,0.079967,0.079971,9e-07,6e-06,hard_negative_or_idle
butter,1,1,260,270,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079967,0.079971,0.079973,5e-07,5e-06,hard_negative_or_idle
butter,1,1,265,275,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079971,0.079973,0.079975,4e-07,4e-06,hard_negative_or_idle
butter,1,1,270,280,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079973,0.079975,0.079976,3e-07,3e-06,hard_negative_or_idle
butter,1,1,275,285,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079975,0.079976,0.079978,3e-07,3e-06,hard_negative_or_idle
butter,1,1,280,290,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079976,0.079977,0.079978,2e-07,2e-06,hard_negative_or_idle
butter,2,2,5,15,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.048881,0.066972,0.077713,0.0030309,0.015081,hard_negative_or_idle
butter,2,2,10,20,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.06843,0.076968,0.078274,0.0005644,0.002728,hard_negative_or_idle
butter,2,2,15,25,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.077472,0.078236,0.078613,9e-05,0.000442,hard_negative_or_idle
butter,2,2,20,30,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078196,0.0786,0.078886,6.12e-05,0.00035,hard_negative_or_idle
butter,2,2,25,35,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078551,0.078876,0.079106,4.93e-05,0.000282,hard_negative_or_idle
butter,2,2,30,40,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.078836,0.079097,0.079282,3.96e-05,0.000221,hard_negative_or_idle
butter,2,2,35,45,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079065,0.079275,0.079423,3.17e-05,0.000177,hard_negative_or_idle
butter,2,2,40,50,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079249,0.079418,0.079537,2.55e-05,0.000145,hard_negative_or_idle
butter,2,2,45,55,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079397,0.079532,0.079628,2.05e-05,0.000111,hard_negative_or_idle
butter,2,2,50,60,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079516,0.079619,0.079688,1.07e-05,3.4e-05,hard_negative_or_idle
butter,2,2,55,65,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079611,0.079414,0.079688,-0.0001645,0.000212,hard_negative_or_idle
butter,2,2,60,70,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.079688,0.078229,0.079644,-0.0002807,0.000207,hard_negative_or_idle
butter,2,2,65,75,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.0788,0.076934,0.077983,-0.0001378,0.000144,hard_negative_or_idle
butter,2,2,70,80,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.077009,0.076626,0.076837,-2.36e-05,0.000217,hard_negative_or_idle
butter,2,2,75,85,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076605,0.076601,0.076605,-9e-07,5.9e-05,hard_negative_or_idle
butter,2,2,80,90,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076601,0.076596,0.076601,-1e-06,7e-06,hard_negative_or_idle
butter,2,2,85,95,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076597,0.076591,0.076596,-1.1e-06,7e-06,hard_negative_or_idle
butter,2,2,90,100,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076592,0.076585,0.076591,-1.1e-06,6e-06,hard_negative_or_idle
butter,2,2,95,105,11,299,false,false,rc1a_clean_trace,corrected_stageb_v1_1,f9840cb1,official_in_out,official_rot180_only,env_action_6_lt_neg_0p5_means_OPEN,obs_robot0_gripper_qpos,11,1.0,0.9961,0.9961,0.076587,0.07658,0.076585,-1e-06,1e-06,hard_negative_or_idle
