task_key,state_id,window_start,window_end,step,raw_gripper_action,distance_to_boundary,open_close_decision
salad_dressing,5,28,45,32,0.99607843,0.49607843,0
salad_dressing,5,28,45,33,0.99607843,0.49607843,0
salad_dressing,5,28,45,34,0.99607843,0.49607843,0
salad_dressing,5,28,45,35,0.99607843,0.49607843,0
salad_dressing,5,28,45,36,0.99607843,0.49607843,0
salad_dressing,5,28,45,37,0.99607843,0.49607843,0
salad_dressing,5,28,45,38,0.99607843,0.49607843,0
salad_dressing,5,28,45,39,0.99607843,0.49607843,0
salad_dressing,5,28,45,40,0.99607843,0.49607843,0
salad_dressing,5,28,45,41,0.99607843,0.49607843,0
salad_dressing,5,28,45,42,0.99607843,0.49607843,0
salad_dressing,5,28,45,43,0.99607843,0.49607843,0
salad_dressing,5,28,45,44,0.99607843,0.49607843,0
salad_dressing,5,28,45,45,0.99607843,0.49607843,0
tomato_sauce,1,23,40,23,0.99607843,0.49607843,0
tomato_sauce,1,23,40,24,0.99607843,0.49607843,0
tomato_sauce,1,23,40,25,0.99607843,0.49607843,0
tomato_sauce,1,23,40,26,0.99607843,0.49607843,0
tomato_sauce,1,23,40,27,0.99607843,0.49607843,0
tomato_sauce,1,23,40,28,0.99607843,0.49607843,0
tomato_sauce,1,23,40,29,0.99607843,0.49607843,0
tomato_sauce,1,23,40,30,0.99607843,0.49607843,0
tomato_sauce,1,23,40,31,0.99607843,0.49607843,0
tomato_sauce,1,23,40,32,0.99607843,0.49607843,0
tomato_sauce,1,23,40,33,0.99607843,0.49607843,0
tomato_sauce,1,23,40,34,0.99607843,0.49607843,0
tomato_sauce,1,23,40,35,0.99607843,0.49607843,0
tomato_sauce,1,23,40,36,0.99607843,0.49607843,0
tomato_sauce,1,23,40,37,0.99607843,0.49607843,0
tomato_sauce,1,23,40,38,0.99607843,0.49607843,0
tomato_sauce,1,23,40,39,0.99607843,0.49607843,0
tomato_sauce,1,23,40,40,0.99607843,0.49607843,0
tomato_sauce,3,17,34,17,0.99607843,0.49607843,0
tomato_sauce,3,17,34,18,0.99607843,0.49607843,0
tomato_sauce,3,17,34,19,0.99607843,0.49607843,0
tomato_sauce,3,17,34,20,0.99607843,0.49607843,0
tomato_sauce,3,17,34,21,0.99607843,0.49607843,0
tomato_sauce,3,17,34,22,0.99607843,0.49607843,0
tomato_sauce,3,17,34,23,0.99607843,0.49607843,0
tomato_sauce,3,17,34,24,0.99607843,0.49607843,0
tomato_sauce,3,17,34,25,0.99607843,0.49607843,0
tomato_sauce,3,17,34,26,0.99607843,0.49607843,0
tomato_sauce,3,17,34,27,0.99607843,0.49607843,0
tomato_sauce,3,17,34,28,0.99607843,0.49607843,0
tomato_sauce,3,17,34,29,0.99607843,0.49607843,0
tomato_sauce,3,17,34,30,0.99607843,0.49607843,0
tomato_sauce,3,17,34,31,0.99607843,0.49607843,0
tomato_sauce,3,17,34,32,0.99607843,0.49607843,0
tomato_sauce,3,17,34,33,0.99607843,0.49607843,0
tomato_sauce,3,17,34,34,0.99607843,0.49607843,0
