suite,task_id,task_name,state_id,seed,run_id,run_dir,step_idx,n_steps,clean_success,mechanism_type,mechanism_eligible,teacher_label_available,full_eef_position_available,full_eef_velocity_available,gripper_feature_available,action_feature_available,eef_x,eef_y,eef_z,eef_vx,eef_vy,eef_vz,gripper_qpos,gripper_width,gripper_command,action_dx,action_dy,action_dz,action_gripper,available_features,available_labels,missing_fields,label_source,split_candidate,notes
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,82,true,multi_object_transfer,true,true,false,false,true,true,,,1.1651893854141235,,,-0.0012270212173461914,0.07773597538471222,0.07773597538471222,-1.0,0.3864087760448456,0.6196428537368774,0.048644956201314926,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,220,false,multi_object_transfer,false,true,false,false,true,true,,,1.1839336156845093,,,0.000554203987121582,0.07774178683757782,0.07774178683757782,-1.0,0.412808358669281,0.6558193564414978,0.11463235318660736,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,220,false,multi_object_transfer,false,true,false,false,true,true,,,1.1800413131713867,,,0.0002257823944091797,0.07773531973361969,0.07773531973361969,-1.0,0.37980887293815613,0.63773113489151,0.1366281509399414,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,95,true,multi_object_transfer,true,true,false,false,true,true,,,1.1706550121307373,,,-0.0007303953170776367,0.07770024240016937,0.07770024240016937,-1.0,0.604205310344696,0.37846639752388,0.16595588624477386,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,220,false,multi_object_transfer,false,true,false,false,true,true,,,1.170913577079773,,,0.0001710653305053711,0.07769151031970978,0.07769151031970978,-1.0,-0.002985029947012663,0.30008405447006226,0.06330882012844086,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,89,true,multi_object_transfer,true,true,false,false,true,true,,,1.1751899719238281,,,0.00011146068572998047,0.07768994569778442,0.07768994569778442,-1.0,0.06301391869783401,0.18552522361278534,0.02664915844798088,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,220,false,multi_object_transfer,false,true,false,false,true,true,,,1.1831828355789185,,,-0.0002905130386352539,0.07769013941287994,0.07769013941287994,-1.0,-0.002985029947012663,-0.0013865478103980422,-0.0026785731315612793,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_spatial,spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,0,official_clean_libero_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,,0,84,true,multi_object_transfer,true,true,false,false,true,true,,,1.1809892654418945,,,0.0007344484329223633,0.0776953399181366,0.0776953399181366,-1.0,0.2148115038871765,0.33626052737236023,0.1366281509399414,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,119,true,pick_place_transfer,true,true,false,false,true,true,,,0.2508695423603058,,,-0.00033786892890930176,0.07769013941287994,0.07769013941287994,-1.0,0.08884979784488678,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,1,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2575759291648865,,,-0.0006564557552337646,0.07769010961055756,0.07769010961055756,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,2,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.26689577102661133,,,-0.00020489096641540527,0.07768984138965607,0.07768984138965607,-1.0,0.23004727065563202,-0.2521008551120758,0.11029411852359772,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,3,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.27503326535224915,,,0.0005175173282623291,0.07769244909286499,0.07769244909286499,-1.0,0.2517699599266052,-0.3060504198074341,0.08088235557079315,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,4,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,137,true,pick_place_transfer,true,true,false,false,true,true,,,0.2649942934513092,,,-0.0007932186126708984,0.07769013941287994,0.07769013941287994,-1.0,0.2517699599266052,-0.04304622858762741,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.26107531785964966,,,-3.725290298461914e-06,0.07769012451171875,0.07769012451171875,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,6,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,142,true,pick_place_transfer,true,true,false,false,true,true,,,0.26866647601127625,,,8.052587509155273e-05,0.07769014686346054,0.07769014686346054,-1.0,0.05083509534597397,-0.0025840436574071646,-0.007352941203862429,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,7,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2546832263469696,,,2.384185791015625e-07,0.07769010961055756,0.07769010961055756,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,8,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.26086243987083435,,,-0.0005910098552703857,0.07769013196229935,0.07769013196229935,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,official_retry2_libero_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket,,0,139,true,pick_place_transfer,true,true,false,false,true,true,,,0.2641257047653198,,,-1.1742115020751953e-05,0.07769012451171875,0.07769012451171875,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,0,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,162,true,pick_place_transfer,true,true,false,false,true,true,,,0.2561202943325043,,,-0.0005631744861602783,0.07769003510475159,0.07769003510475159,-1.0,0.06712710857391357,-0.08350841701030731,0.036764707416296005,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,1,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.27665817737579346,,,6.902217864990234e-05,0.07769010215997696,0.07769010215997696,-1.0,0.05083509534597397,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,2,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,146,true,pick_place_transfer,true,true,false,false,true,true,,,0.25345948338508606,,,-0.000705033540725708,0.07769013941287994,0.07769013941287994,-1.0,0.05626576393842697,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,3,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2650998532772064,,,-0.00017219781875610352,0.07768987119197845,0.07768987119197845,-1.0,0.1757405549287796,-0.2116386741399765,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,4,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.251148521900177,,,-0.0006702542304992676,0.07769010961055756,0.07769010961055756,-1.0,0.05626576393842697,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,5,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,153,true,pick_place_transfer,true,true,false,false,true,true,,,0.25504034757614136,,,-0.0006121397018432617,0.07769003510475159,0.07769003510475159,-1.0,0.06712710857391357,-0.08350841701030731,0.036764707416296005,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,6,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,158,true,pick_place_transfer,true,true,false,false,true,true,,,0.2679592967033386,,,-0.00010517239570617676,0.07769004255533218,0.07769004255533218,-1.0,0.07798845320940018,-0.08350841701030731,0.007352941203862429,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,7,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,147,true,pick_place_transfer,true,true,false,false,true,true,,,0.24613706767559052,,,-0.0007781833410263062,0.07769009470939636,0.07769009470939636,-1.0,0.05626576393842697,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,8,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2637796103954315,,,-9.918212890625e-05,0.07769011706113815,0.07769011706113815,-1.0,0.05626576393842697,-0.016071438789367676,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_butter_and_place_it_in_the_basket,pick_up_the_butter_and_place_it_in_the_basket,9,0,official_clean_libero_object_pick_up_the_butter_and_place_it_in_the_basket,,0,139,true,pick_place_transfer,true,true,false,false,true,true,,,0.2540912926197052,,,-0.0009818971157073975,0.07769004255533218,0.07769004255533218,-1.0,0.26263129711151123,-0.05653362348675728,0.0882352963089943,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.24832020699977875,,,-0.00010262429714202881,0.07769012451171875,0.07769012451171875,-1.0,0.0019590435549616814,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,1,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,169,true,pick_place_transfer,true,true,false,false,true,true,,,0.2603638172149658,,,-0.00010266900062561035,0.0776900053024292,0.0776900053024292,-1.0,0.05083509534597397,-0.11722689867019653,0.014705882407724857,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,244,true,pick_place_transfer,true,true,false,false,true,true,,,0.26624825596809387,,,-7.104873657226562e-05,0.07769003510475159,0.07769003510475159,-1.0,0.0019590435549616814,-0.09699580818414688,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,3,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,149,true,pick_place_transfer,true,true,false,false,true,true,,,0.24914796650409698,,,-0.0004307180643081665,0.07768987119197845,0.07768987119197845,-1.0,0.08884979784488678,-0.2116386741399765,0.036764707416296005,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,4,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.27565911412239075,,,-0.0005262494087219238,0.07772458344697952,0.07772458344697952,-1.0,0.2734926640987396,-0.5488235354423523,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,133,true,pick_place_transfer,true,true,false,false,true,true,,,0.25037628412246704,,,-0.0005846321582794189,0.07769010215997696,0.07769010215997696,-1.0,0.0019590435549616814,-0.009327741339802742,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,6,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,158,true,pick_place_transfer,true,true,false,false,true,true,,,0.2713099420070648,,,-0.0001233220100402832,0.0776900202035904,0.0776900202035904,-1.0,0.0019590435549616814,-0.09699580818414688,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,7,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,157,true,pick_place_transfer,true,true,false,false,true,true,,,0.26263585686683655,,,-4.947185516357422e-06,0.07769012451171875,0.07769012451171875,-1.0,0.0019590435549616814,-0.029558833688497543,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,8,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,124,true,pick_place_transfer,true,true,false,false,true,true,,,0.2516060769557953,,,-0.0005607008934020996,0.07768984884023666,0.07768984884023666,-1.0,0.08884979784488678,-0.22512605786323547,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,0,official_clean_libero_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket,,0,152,true,pick_place_transfer,true,true,false,false,true,true,,,0.2762088179588318,,,-0.00010290741920471191,0.07768994569778442,0.07768994569778442,-1.0,0.1866018921136856,-0.171176478266716,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,official_clean_libero_object_pick_up_the_cream_cheese_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2708854377269745,,,-0.00020250678062438965,0.07769013941287994,0.07769013941287994,-1.0,0.1540178656578064,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,official_clean_libero_object_pick_up_the_cream_cheese_and_place_it_in_the_basket,,0,127,true,pick_place_transfer,true,true,false,false,true,true,,,0.2600195109844208,,,-0.0004916489124298096,0.07769008725881577,0.07769008725881577,-1.0,0.09428047388792038,0.024390745908021927,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,pick_up_the_cream_cheese_and_place_it_in_the_basket,2,0,official_clean_libero_object_pick_up_the_cream_cheese_and_place_it_in_the_basket,,0,153,true,pick_place_transfer,true,true,false,false,true,true,,,0.26009446382522583,,,-0.0006310641765594482,0.07769013941287994,0.07769013941287994,-1.0,0.1594485342502594,-0.0025840436574071646,0.0,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
libero_object,object_pick_up_the_cream_cheese_and_place_it_in_the_basket,pick_up_the_cream_cheese_and_place_it_in_the_basket,3,0,official_clean_libero_object_pick_up_the_cream_cheese_and_place_it_in_the_basket,,0,280,false,pick_place_transfer,false,true,false,false,true,true,,,0.2694277763366699,,,-0.0006778836250305176,0.0776900127530098,0.0776900127530098,-1.0,0.029112404212355614,0.09857141971588135,-0.036764707416296005,-1.0,action_dx;action_dy;action_dz;action_gripper;eef_vz;eef_z;gripper_command;gripper_qpos;gripper_width,teacher_window,eef_vx;eef_vy;eef_x;eef_y,clean_only_teacher,partial_eef_z_only,episode_aggregate_no_training
